,Score,Localization,Dataset_Name,Type
NR3C1,-0.09979188,Cytosol,Lung_Tumor_MD,Transcriptome
NRBP1,-0.15081261,Cytosol,Lung_Tumor_MD,Transcriptome
NRF1,-0.016681688,Nucleus,Lung_Tumor_MD,Transcriptome
NRP1,0.10372195,Secretory,Lung_Tumor_MD,Transcriptome
NRP2,0.09610475,Secretory,Lung_Tumor_MD,Transcriptome
NSDHL,-0.247003,Secretory,Lung_Tumor_MD,Transcriptome
NSF,-0.24678965,Secretory,Lung_Tumor_MD,Transcriptome
NSFL1C,-0.17336701,Cytosol,Lung_Tumor_MD,Transcriptome
NSL1,-0.033401053,Nucleus,Lung_Tumor_MD,Transcriptome
NSMAF,-0.08530146,Cytosol,Lung_Tumor_MD,Transcriptome
NSUN4,-0.06741536,Mitochondria,Lung_Tumor_MD,Transcriptome
NSUN6,-0.077446595,Cytosol,Lung_Tumor_MD,Transcriptome
NT5C,-0.13225397,Cytosol,Lung_Tumor_MD,Transcriptome
NT5C2,-0.04059671,Cytosol,Lung_Tumor_MD,Transcriptome
NT5C3B,-0.15526387,Cytosol,Lung_Tumor_MD,Transcriptome
NT5DC1,-0.058006164,Cytosol,Lung_Tumor_MD,Transcriptome
NT5E,0.102850616,Secretory,Lung_Tumor_MD,Transcriptome
NTAN1,-0.10516222,Cytosol,Lung_Tumor_MD,Transcriptome
NTHL1,-0.015649658,Nucleus,Lung_Tumor_MD,Transcriptome
NTN4,0.10307212,Secretory,Lung_Tumor_MD,Transcriptome
NUB1,-0.09941904,Cytosol,Lung_Tumor_MD,Transcriptome
NUBPL,0.050252333,Mitochondria,Lung_Tumor_MD,Transcriptome
NUDC,-0.004534623,Cytosol,Lung_Tumor_MD,Transcriptome
NUDCD1,-0.10967183,Cytosol,Lung_Tumor_MD,Transcriptome
NUDCD2,-0.060429007,Cytosol,Lung_Tumor_MD,Transcriptome
NUDCD3,-0.11472545,Cytosol,Lung_Tumor_MD,Transcriptome
NUDT1,-0.15626262,Cytosol,Lung_Tumor_MD,Transcriptome
NUDT14,-0.10726054,Cytosol,Lung_Tumor_MD,Transcriptome
NUDT15,-0.11607962,Cytosol,Lung_Tumor_MD,Transcriptome
NUDT16,-0.1307629,Cytosol,Lung_Tumor_MD,Transcriptome
NUDT2,-0.109786645,Cytosol,Lung_Tumor_MD,Transcriptome
NUF2,-0.16229768,Cytosol,Lung_Tumor_MD,Transcriptome
NUMB,0.020645756,Secretory,Lung_Tumor_MD,Transcriptome
NUP107,-0.041605838,Nucleus,Lung_Tumor_MD,Transcriptome
NUP133,-0.036346555,Nucleus,Lung_Tumor_MD,Transcriptome
NUP153,-0.0460387,Nucleus,Lung_Tumor_MD,Transcriptome
NUP155,-0.05490297,Nucleus,Lung_Tumor_MD,Transcriptome
NUP205,-0.03439327,Nucleus,Lung_Tumor_MD,Transcriptome
NUP210,0.030723423,Nucleus,Lung_Tumor_MD,Transcriptome
NUP50,-0.043323386,Nucleus,Lung_Tumor_MD,Transcriptome
NUP93,-0.085592546,Nucleus,Lung_Tumor_MD,Transcriptome
NUP98,-0.029491723,Nucleus,Lung_Tumor_MD,Transcriptome
NXF1,-0.035180736,Nucleus,Lung_Tumor_MD,Transcriptome
NXT2,-0.056076083,Nucleus,Lung_Tumor_MD,Transcriptome
OARD1,-0.140467,Cytosol,Lung_Tumor_MD,Transcriptome
OBSL1,-0.08361739,Cytosol,Lung_Tumor_MD,Transcriptome
OCIAD1,-0.078570925,Mitochondria,Lung_Tumor_MD,Transcriptome
OCIAD2,-0.13085534,Mitochondria,Lung_Tumor_MD,Transcriptome
OCLN,-0.0033718734,Secretory,Lung_Tumor_MD,Transcriptome
ODF2,0.006173913,Mitochondria,Lung_Tumor_MD,Transcriptome
OGFR,-0.09298413,Cytosol,Lung_Tumor_MD,Transcriptome
OLA1,-0.11714323,Cytosol,Lung_Tumor_MD,Transcriptome
OMA1,-0.03158496,Mitochondria,Lung_Tumor_MD,Transcriptome
OPA1,0.035048205,Mitochondria,Lung_Tumor_MD,Transcriptome
OS9,0.06973772,Secretory,Lung_Tumor_MD,Transcriptome
OSBPL2,0.00044922164,Cytosol,Lung_Tumor_MD,Transcriptome
OSBPL5,0.08716365,Secretory,Lung_Tumor_MD,Transcriptome
OSBPL8,0.047983114,Secretory,Lung_Tumor_MD,Transcriptome
OSMR,0.098756775,Secretory,Lung_Tumor_MD,Transcriptome
OTUB1,-0.0014541359,Cytosol,Lung_Tumor_MD,Transcriptome
OTUD5,-0.1632186,Nucleus,Lung_Tumor_MD,Transcriptome
OXA1L,0.08058314,Mitochondria,Lung_Tumor_MD,Transcriptome
OXR1,-0.090480596,Cytosol,Lung_Tumor_MD,Transcriptome
P2RX4,0.097519875,Secretory,Lung_Tumor_MD,Transcriptome
P4HB,-0.16710496,Nucleus,Lung_Tumor_MD,Transcriptome
PAAF1,-0.0407459,Cytosol,Lung_Tumor_MD,Transcriptome
PABPC1,-0.064680316,Nucleus,Lung_Tumor_MD,Transcriptome
PACSIN2,-0.08258925,Cytosol,Lung_Tumor_MD,Transcriptome
PAF1,0.0068842983,Nucleus,Lung_Tumor_MD,Transcriptome
PAIP1,-0.115436636,Cytosol,Lung_Tumor_MD,Transcriptome
PAIP2,-0.075130165,Cytosol,Lung_Tumor_MD,Transcriptome
PAIP2B,-0.17148097,Cytosol,Lung_Tumor_MD,Transcriptome
PAK1,-0.14804852,Cytosol,Lung_Tumor_MD,Transcriptome
PAK1IP1,-0.06545618,Nucleus,Lung_Tumor_MD,Transcriptome
PAK2,-0.15055774,Cytosol,Lung_Tumor_MD,Transcriptome
PALLD,-0.102831595,Cytosol,Lung_Tumor_MD,Transcriptome
PAM,0.10344251,Secretory,Lung_Tumor_MD,Transcriptome
PANK2,-0.17277083,Cytosol,Lung_Tumor_MD,Transcriptome
PANK3,-0.088677876,Cytosol,Lung_Tumor_MD,Transcriptome
PANK4,-0.009530051,Cytosol,Lung_Tumor_MD,Transcriptome
PANX1,0.10281373,Secretory,Lung_Tumor_MD,Transcriptome
PAPSS2,-0.10455479,Cytosol,Lung_Tumor_MD,Transcriptome
PARK7,-0.016417306,Cytosol,Lung_Tumor_MD,Transcriptome
PARL,0.03425899,Mitochondria,Lung_Tumor_MD,Transcriptome
PARP16,-0.2294109,Secretory,Lung_Tumor_MD,Transcriptome
PARP2,-0.085654095,Nucleus,Lung_Tumor_MD,Transcriptome
PARP4,-0.17613631,Nucleus,Lung_Tumor_MD,Transcriptome
PARVA,-0.106125325,Cytosol,Lung_Tumor_MD,Transcriptome
PATL1,-0.010251594,Cytosol,Lung_Tumor_MD,Transcriptome
PATZ1,-0.05091524,Nucleus,Lung_Tumor_MD,Transcriptome
PAXBP1,-0.04381234,Nucleus,Lung_Tumor_MD,Transcriptome
PBDC1,-0.114975415,Cytosol,Lung_Tumor_MD,Transcriptome
PBK,-0.14936535,Cytosol,Lung_Tumor_MD,Transcriptome
PBX2,0.01391113,Nucleus,Lung_Tumor_MD,Transcriptome
PBXIP1,0.07699593,Secretory,Lung_Tumor_MD,Transcriptome
PCBP1,-0.07961004,Cytosol,Lung_Tumor_MD,Transcriptome
PCDH1,0.058988925,Secretory,Lung_Tumor_MD,Transcriptome
PCF11,-0.058280632,Nucleus,Lung_Tumor_MD,Transcriptome
PCGF5,-0.046902448,Nucleus,Lung_Tumor_MD,Transcriptome
PCID2,-0.05065484,Cytosol,Lung_Tumor_MD,Transcriptome
PCMT1,-0.058608618,Cytosol,Lung_Tumor_MD,Transcriptome
PCNA,-0.17030305,Cytosol,Lung_Tumor_MD,Transcriptome
PCYOX1,-0.23631695,Secretory,Lung_Tumor_MD,Transcriptome
PCYT2,-0.120967,Cytosol,Lung_Tumor_MD,Transcriptome
PDAP1,-0.112088576,Cytosol,Lung_Tumor_MD,Transcriptome
PDCD10,-0.15318978,Cytosol,Lung_Tumor_MD,Transcriptome
PDCD11,-0.08528592,Nucleus,Lung_Tumor_MD,Transcriptome
PDCD2,-0.080071926,Cytosol,Lung_Tumor_MD,Transcriptome
PDCD2L,-0.11468099,Cytosol,Lung_Tumor_MD,Transcriptome
PDCL3,-0.16097514,Cytosol,Lung_Tumor_MD,Transcriptome
PDE5A,-0.055110518,Cytosol,Lung_Tumor_MD,Transcriptome
PDE6D,-0.08898321,Cytosol,Lung_Tumor_MD,Transcriptome
PDF,-0.016753534,Mitochondria,Lung_Tumor_MD,Transcriptome
PDHX,-0.07818854,Secretory,Lung_Tumor_MD,Transcriptome
PDK1,-0.048088953,Mitochondria,Lung_Tumor_MD,Transcriptome
PDLIM5,-0.089467146,Cytosol,Lung_Tumor_MD,Transcriptome
PDS5A,-0.046747413,Nucleus,Lung_Tumor_MD,Transcriptome
PDS5B,-0.10141419,Nucleus,Lung_Tumor_MD,Transcriptome
PDSS2,0.034243226,Mitochondria,Lung_Tumor_MD,Transcriptome
PDXP,-0.081856854,Cytosol,Lung_Tumor_MD,Transcriptome
PDZD8,0.027273536,Secretory,Lung_Tumor_MD,Transcriptome
PEBP1,-0.1664883,Cytosol,Lung_Tumor_MD,Transcriptome
PEPD,-0.1101172,Cytosol,Lung_Tumor_MD,Transcriptome
PEX11B,-0.25915897,Secretory,Lung_Tumor_MD,Transcriptome
PEX13,0.021594768,Secretory,Lung_Tumor_MD,Transcriptome
PEX14,0.0026326396,Secretory,Lung_Tumor_MD,Transcriptome
PEX19,-0.15486388,Cytosol,Lung_Tumor_MD,Transcriptome
PEX6,0.010053953,Secretory,Lung_Tumor_MD,Transcriptome
PFAS,-0.07795773,Cytosol,Lung_Tumor_MD,Transcriptome
PFDN1,-0.032896083,Cytosol,Lung_Tumor_MD,Transcriptome
PFDN2,-0.15813902,Cytosol,Lung_Tumor_MD,Transcriptome
PFDN5,-0.16882984,Cytosol,Lung_Tumor_MD,Transcriptome
PFDN6,-0.05190021,Cytosol,Lung_Tumor_MD,Transcriptome
PFKFB2,-0.020543909,Cytosol,Lung_Tumor_MD,Transcriptome
PFKL,-0.02018744,Cytosol,Lung_Tumor_MD,Transcriptome
PFN1,-0.072965056,Cytosol,Lung_Tumor_MD,Transcriptome
PFN2,-0.1519967,Cytosol,Lung_Tumor_MD,Transcriptome
PGAM1,-0.023316788,Cytosol,Lung_Tumor_MD,Transcriptome
PGAM5,0.037001275,Mitochondria,Lung_Tumor_MD,Transcriptome
PGAP1,-0.21780737,Secretory,Lung_Tumor_MD,Transcriptome
PGK1,-0.1357162,Cytosol,Lung_Tumor_MD,Transcriptome
PGM1,-0.091332994,Cytosol,Lung_Tumor_MD,Transcriptome
PGM2,-0.06185401,Cytosol,Lung_Tumor_MD,Transcriptome
PGM2L1,-0.07293656,Cytosol,Lung_Tumor_MD,Transcriptome
PGM3,-0.05109634,Cytosol,Lung_Tumor_MD,Transcriptome
PGP,-0.093927234,Cytosol,Lung_Tumor_MD,Transcriptome
PGRMC1,-0.19614853,Secretory,Lung_Tumor_MD,Transcriptome
PGRMC2,0.0006320285,Secretory,Lung_Tumor_MD,Transcriptome
PGS1,-0.026400851,Mitochondria,Lung_Tumor_MD,Transcriptome
PHACTR2,-0.092059806,Cytosol,Lung_Tumor_MD,Transcriptome
PHACTR4,-0.001340042,Cytosol,Lung_Tumor_MD,Transcriptome
PHB2,0.06587292,Mitochondria,Lung_Tumor_MD,Transcriptome
PHF2,-0.015929893,Nucleus,Lung_Tumor_MD,Transcriptome
PHGDH,-0.12473591,Cytosol,Lung_Tumor_MD,Transcriptome
PHIP,-0.03572102,Nucleus,Lung_Tumor_MD,Transcriptome
PHKA1,-0.16787444,Cytosol,Lung_Tumor_MD,Transcriptome
PHKB,-0.116566904,Cytosol,Lung_Tumor_MD,Transcriptome
PHKG2,-0.037694883,Cytosol,Lung_Tumor_MD,Transcriptome
PHPT1,-0.10862779,Cytosol,Lung_Tumor_MD,Transcriptome
PHYH,-0.07194872,Secretory,Lung_Tumor_MD,Transcriptome
PHYKPL,-0.020189742,Cytosol,Lung_Tumor_MD,Transcriptome
PI4K2A,0.06946334,Secretory,Lung_Tumor_MD,Transcriptome
PI4K2B,0.042825907,Secretory,Lung_Tumor_MD,Transcriptome
PI4KB,-0.13883856,Cytosol,Lung_Tumor_MD,Transcriptome
PIGG,0.03677531,Secretory,Lung_Tumor_MD,Transcriptome
PIGK,0.07460368,Secretory,Lung_Tumor_MD,Transcriptome
PIGN,-0.2213716,Secretory,Lung_Tumor_MD,Transcriptome
PIGQ,-0.0065762824,Secretory,Lung_Tumor_MD,Transcriptome
PIGU,-0.2113009,Secretory,Lung_Tumor_MD,Transcriptome
PIH1D1,-0.009736322,Cytosol,Lung_Tumor_MD,Transcriptome
PIK3CA,-0.15212926,Cytosol,Lung_Tumor_MD,Transcriptome
PIN4,-0.13909926,Cytosol,Lung_Tumor_MD,Transcriptome
PIP5K1A,-0.24086396,Secretory,Lung_Tumor_MD,Transcriptome
PIR,-0.14777315,Cytosol,Lung_Tumor_MD,Transcriptome
PISD,0.031457618,Mitochondria,Lung_Tumor_MD,Transcriptome
PITPNA,-0.06622725,Cytosol,Lung_Tumor_MD,Transcriptome
PITPNB,-0.17159577,Cytosol,Lung_Tumor_MD,Transcriptome
PKD2,0.09273599,Secretory,Lung_Tumor_MD,Transcriptome
PKM,-0.082882136,Cytosol,Lung_Tumor_MD,Transcriptome
PKNOX1,-0.0021390035,Nucleus,Lung_Tumor_MD,Transcriptome
PKP2,-0.19834006,Mitochondria,Lung_Tumor_MD,Transcriptome
PKP4,0.05279258,Mitochondria,Lung_Tumor_MD,Transcriptome
PLA2G12A,0.0059125572,Secretory,Lung_Tumor_MD,Transcriptome
PLAA,-0.12583646,Cytosol,Lung_Tumor_MD,Transcriptome
PLAUR,0.09876015,Secretory,Lung_Tumor_MD,Transcriptome
PLCB3,-0.009933379,Cytosol,Lung_Tumor_MD,Transcriptome
PLCD1,-0.24123389,Secretory,Lung_Tumor_MD,Transcriptome
PLCD3,0.020861557,Secretory,Lung_Tumor_MD,Transcriptome
PLCG1,0.012245599,Cytosol,Lung_Tumor_MD,Transcriptome
PLD1,-0.22766496,Secretory,Lung_Tumor_MD,Transcriptome
PLEKHA2,-0.066518486,Cytosol,Lung_Tumor_MD,Transcriptome
PLGRKT,-0.1557671,Mitochondria,Lung_Tumor_MD,Transcriptome
PLRG1,-0.126403,Nucleus,Lung_Tumor_MD,Transcriptome
PLS3,-0.02359238,Cytosol,Lung_Tumor_MD,Transcriptome
PLSCR1,0.09512244,Secretory,Lung_Tumor_MD,Transcriptome
PLXNA1,0.030799996,Secretory,Lung_Tumor_MD,Transcriptome
PLXNB2,0.039236344,Secretory,Lung_Tumor_MD,Transcriptome
PLXND1,0.08132264,Secretory,Lung_Tumor_MD,Transcriptome
PM20D2,-0.14618956,Cytosol,Lung_Tumor_MD,Transcriptome
PMM1,-0.044919983,Cytosol,Lung_Tumor_MD,Transcriptome
PMM2,-0.044398367,Cytosol,Lung_Tumor_MD,Transcriptome
PMVK,-0.15208286,Cytosol,Lung_Tumor_MD,Transcriptome
PNKD,-0.20509993,Mitochondria,Lung_Tumor_MD,Transcriptome
PNN,-0.08587304,Nucleus,Lung_Tumor_MD,Transcriptome
PNPLA6,0.035616226,Secretory,Lung_Tumor_MD,Transcriptome
PNPLA8,0.03872093,Mitochondria,Lung_Tumor_MD,Transcriptome
PNPO,-0.12121614,Cytosol,Lung_Tumor_MD,Transcriptome
PODXL,0.09882242,Secretory,Lung_Tumor_MD,Transcriptome
POGZ,-0.011568738,Nucleus,Lung_Tumor_MD,Transcriptome
POLR1A,-0.011163919,Nucleus,Lung_Tumor_MD,Transcriptome
POLR1E,-0.0046686935,Nucleus,Lung_Tumor_MD,Transcriptome
POLR2A,0.03152575,Nucleus,Lung_Tumor_MD,Transcriptome
POLR3B,-0.06631994,Nucleus,Lung_Tumor_MD,Transcriptome
POLRMT,-0.16536993,Secretory,Lung_Tumor_MD,Transcriptome
POM121C,0.027710311,Nucleus,Lung_Tumor_MD,Transcriptome
POMK,-0.16700774,Secretory,Lung_Tumor_MD,Transcriptome
PON2,0.10203338,Secretory,Lung_Tumor_MD,Transcriptome
POP1,-0.0692289,Nucleus,Lung_Tumor_MD,Transcriptome
POP4,0.002886415,Nucleus,Lung_Tumor_MD,Transcriptome
POR,-0.21007033,Secretory,Lung_Tumor_MD,Transcriptome
PPA1,-0.032459814,Cytosol,Lung_Tumor_MD,Transcriptome
PPAT,-0.14577217,Cytosol,Lung_Tumor_MD,Transcriptome
PPCS,-0.028284067,Cytosol,Lung_Tumor_MD,Transcriptome
PPHLN1,-0.03375812,Nucleus,Lung_Tumor_MD,Transcriptome
PPIA,-0.13652468,Cytosol,Lung_Tumor_MD,Transcriptome
PPID,-0.05782703,Cytosol,Lung_Tumor_MD,Transcriptome
PPIL2,-0.020304311,Nucleus,Lung_Tumor_MD,Transcriptome
PPIL3,-0.056050394,Cytosol,Lung_Tumor_MD,Transcriptome
PPIP5K2,-0.07303328,Cytosol,Lung_Tumor_MD,Transcriptome
PPM1A,-0.055807613,Cytosol,Lung_Tumor_MD,Transcriptome
PPM1B,-0.06760057,Cytosol,Lung_Tumor_MD,Transcriptome
PPM1F,-0.12094522,Cytosol,Lung_Tumor_MD,Transcriptome
PPM1H,-0.17215008,Cytosol,Lung_Tumor_MD,Transcriptome
PPM1L,-0.24217808,Secretory,Lung_Tumor_MD,Transcriptome
PPME1,-0.060934953,Cytosol,Lung_Tumor_MD,Transcriptome
PPP1CB,-0.13214944,Cytosol,Lung_Tumor_MD,Transcriptome
PPP1R11,-0.026100472,Cytosol,Lung_Tumor_MD,Transcriptome
PPP1R14B,-0.0029755563,Cytosol,Lung_Tumor_MD,Transcriptome
PPP1R2,-0.14785837,Cytosol,Lung_Tumor_MD,Transcriptome
PPP1R7,-0.0756386,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R1A,-0.011254058,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R1B,-0.13099101,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R2A,-0.041640107,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R3A,-0.14117277,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R5C,-0.035662595,Cytosol,Lung_Tumor_MD,Transcriptome
PPP2R5D,-0.07106852,Cytosol,Lung_Tumor_MD,Transcriptome
PPP3CB,-0.076993935,Cytosol,Lung_Tumor_MD,Transcriptome
PPP4C,-0.035787158,Cytosol,Lung_Tumor_MD,Transcriptome
PPP4R1,-0.018598285,Cytosol,Lung_Tumor_MD,Transcriptome
PPP5C,0.012205198,Cytosol,Lung_Tumor_MD,Transcriptome
PPP6R1,-0.0023364755,Cytosol,Lung_Tumor_MD,Transcriptome
PRDM2,0.011977009,Nucleus,Lung_Tumor_MD,Transcriptome
PRDX1,-0.14408416,Cytosol,Lung_Tumor_MD,Transcriptome
PRDX6,-0.14430541,Cytosol,Lung_Tumor_MD,Transcriptome
PREB,-0.22523566,Secretory,Lung_Tumor_MD,Transcriptome
PREP,-0.07429532,Cytosol,Lung_Tumor_MD,Transcriptome
PREPL,-0.16291425,Cytosol,Lung_Tumor_MD,Transcriptome
PRKAB1,-0.06711198,Cytosol,Lung_Tumor_MD,Transcriptome
PRKAB2,-0.16119029,Cytosol,Lung_Tumor_MD,Transcriptome
PRKAR1B,-0.10448799,Cytosol,Lung_Tumor_MD,Transcriptome
PRKCA,-0.08479407,Cytosol,Lung_Tumor_MD,Transcriptome
PRKD2,-0.00531212,Cytosol,Lung_Tumor_MD,Transcriptome
PRKRA,-0.033085782,Nucleus,Lung_Tumor_MD,Transcriptome
PRMT3,-0.086921066,Cytosol,Lung_Tumor_MD,Transcriptome
PRMT5,-0.11892179,Cytosol,Lung_Tumor_MD,Transcriptome
PRNP,0.09714473,Secretory,Lung_Tumor_MD,Transcriptome
PRPF19,-0.0144636175,Nucleus,Lung_Tumor_MD,Transcriptome
PRPF31,-0.03070884,Nucleus,Lung_Tumor_MD,Transcriptome
PRPF38A,-0.053185556,Nucleus,Lung_Tumor_MD,Transcriptome
PRPF40A,-0.03292119,Nucleus,Lung_Tumor_MD,Transcriptome
PRPS2,-0.112089895,Cytosol,Lung_Tumor_MD,Transcriptome
PRTFDC1,-0.11499387,Cytosol,Lung_Tumor_MD,Transcriptome
PSEN1,-0.04346301,Secretory,Lung_Tumor_MD,Transcriptome
PSMA1,-0.05038119,Cytosol,Lung_Tumor_MD,Transcriptome
PSMA3,-0.044579525,Cytosol,Lung_Tumor_MD,Transcriptome
PSMA4,-0.12798773,Cytosol,Lung_Tumor_MD,Transcriptome
PSMA5,-0.03752529,Cytosol,Lung_Tumor_MD,Transcriptome
PSMA6,-0.06407873,Cytosol,Lung_Tumor_MD,Transcriptome
PSMA7,-0.01449325,Cytosol,Lung_Tumor_MD,Transcriptome
PSMB2,-0.020665856,Cytosol,Lung_Tumor_MD,Transcriptome
PSMB4,-0.1507212,Cytosol,Lung_Tumor_MD,Transcriptome
PSMB5,-0.12032144,Cytosol,Lung_Tumor_MD,Transcriptome
PSMB7,-0.12336759,Cytosol,Lung_Tumor_MD,Transcriptome
PSMC1,-0.06875573,Cytosol,Lung_Tumor_MD,Transcriptome
PSMC2,-0.16080818,Cytosol,Lung_Tumor_MD,Transcriptome
PSMC3,-0.055864017,Cytosol,Lung_Tumor_MD,Transcriptome
PSMC4,-0.10726433,Cytosol,Lung_Tumor_MD,Transcriptome
PSMC5,-0.120900206,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD1,-0.16664419,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD11,-0.15439844,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD12,-0.14869899,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD13,-0.045801822,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD14,-0.1155342,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD2,-0.15075964,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD3,-0.15880235,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD7,-0.067776754,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD8,-0.107254416,Cytosol,Lung_Tumor_MD,Transcriptome
PSMD9,-0.05948383,Cytosol,Lung_Tumor_MD,Transcriptome
PSME4,-0.17092933,Cytosol,Lung_Tumor_MD,Transcriptome
PSMG1,-0.0719585,Cytosol,Lung_Tumor_MD,Transcriptome
PSMG4,-0.06711041,Cytosol,Lung_Tumor_MD,Transcriptome
PSPC1,-0.04713123,Nucleus,Lung_Tumor_MD,Transcriptome
PTDSS1,-0.2388347,Secretory,Lung_Tumor_MD,Transcriptome
PTGES2,0.000323221,Mitochondria,Lung_Tumor_MD,Transcriptome
PTGES3,-0.12699707,Cytosol,Lung_Tumor_MD,Transcriptome
PTGFRN,0.044816412,Secretory,Lung_Tumor_MD,Transcriptome
PTGR1,-0.14127725,Cytosol,Lung_Tumor_MD,Transcriptome
PTK7,0.08506785,Secretory,Lung_Tumor_MD,Transcriptome
PTP4A2,-0.10199885,Cytosol,Lung_Tumor_MD,Transcriptome
PTPMT1,0.025913458,Mitochondria,Lung_Tumor_MD,Transcriptome
PTPN1,0.10053183,Secretory,Lung_Tumor_MD,Transcriptome
PTPN11,-0.16523126,Cytosol,Lung_Tumor_MD,Transcriptome
PTPN12,-0.09576924,Cytosol,Lung_Tumor_MD,Transcriptome
PTPN13,0.034417212,Secretory,Lung_Tumor_MD,Transcriptome
PTPRA,-0.2635234,Secretory,Lung_Tumor_MD,Transcriptome
PTPRE,0.099363595,Secretory,Lung_Tumor_MD,Transcriptome
PTPRF,-0.040690348,Secretory,Lung_Tumor_MD,Transcriptome
PTPRJ,0.09740352,Secretory,Lung_Tumor_MD,Transcriptome
PTPRK,0.09180877,Secretory,Lung_Tumor_MD,Transcriptome
PTPRS,-0.19597359,Secretory,Lung_Tumor_MD,Transcriptome
PTRH2,-0.25488657,Secretory,Lung_Tumor_MD,Transcriptome
PTRHD1,-0.16976899,Cytosol,Lung_Tumor_MD,Transcriptome
PTTG1IP,0.10218621,Secretory,Lung_Tumor_MD,Transcriptome
PUS3,-0.058273412,Nucleus,Lung_Tumor_MD,Transcriptome
PVR,0.089299336,Secretory,Lung_Tumor_MD,Transcriptome
PWWP2A,-0.14706649,Nucleus,Lung_Tumor_MD,Transcriptome
PXN,-0.052428894,Cytosol,Lung_Tumor_MD,Transcriptome
PYCR1,0.046017386,Mitochondria,Lung_Tumor_MD,Transcriptome
PYCR2,0.030181728,Mitochondria,Lung_Tumor_MD,Transcriptome
PYGL,-0.079787806,Cytosol,Lung_Tumor_MD,Transcriptome
PYGO2,-0.01637205,Nucleus,Lung_Tumor_MD,Transcriptome
PYROXD1,-0.111781165,Cytosol,Lung_Tumor_MD,Transcriptome
QDPR,-0.043575224,Cytosol,Lung_Tumor_MD,Transcriptome
QPCTL,-0.009145112,Secretory,Lung_Tumor_MD,Transcriptome
QSER1,-0.031558152,Nucleus,Lung_Tumor_MD,Transcriptome
QSOX1,0.06099917,Secretory,Lung_Tumor_MD,Transcriptome
QSOX2,-0.21312289,Secretory,Lung_Tumor_MD,Transcriptome
QTRT1,-0.09693626,Cytosol,Lung_Tumor_MD,Transcriptome
R3HCC1,-0.028995052,Cytosol,Lung_Tumor_MD,Transcriptome
R3HDM2,-0.051230576,Cytosol,Lung_Tumor_MD,Transcriptome
RAB10,-0.24571958,Secretory,Lung_Tumor_MD,Transcriptome
RAB11FIP5,-0.034503926,Secretory,Lung_Tumor_MD,Transcriptome
RAB12,-0.11695413,Secretory,Lung_Tumor_MD,Transcriptome
RAB13,0.062496718,Secretory,Lung_Tumor_MD,Transcriptome
RAB14,-0.20591126,Secretory,Lung_Tumor_MD,Transcriptome
RAB18,-0.18327309,Secretory,Lung_Tumor_MD,Transcriptome
RAB1A,0.037303608,Secretory,Lung_Tumor_MD,Transcriptome
RAB1B,0.038437676,Secretory,Lung_Tumor_MD,Transcriptome
RAB20,0.10074139,Secretory,Lung_Tumor_MD,Transcriptome
RAB21,-0.1227089,Secretory,Lung_Tumor_MD,Transcriptome
RAB22A,0.048051737,Secretory,Lung_Tumor_MD,Transcriptome
RAB23,0.10033247,Secretory,Lung_Tumor_MD,Transcriptome
RAB24,-0.13118859,Secretory,Lung_Tumor_MD,Transcriptome
RAB27A,0.09849849,Secretory,Lung_Tumor_MD,Transcriptome
RAB27B,0.061187636,Secretory,Lung_Tumor_MD,Transcriptome
RAB2A,-0.017482797,Secretory,Lung_Tumor_MD,Transcriptome
RAB2B,0.08650427,Secretory,Lung_Tumor_MD,Transcriptome
RAB30,0.083429955,Secretory,Lung_Tumor_MD,Transcriptome
RAB31,0.10406464,Secretory,Lung_Tumor_MD,Transcriptome
RAB32,0.10356143,Secretory,Lung_Tumor_MD,Transcriptome
RAB33B,0.082898796,Secretory,Lung_Tumor_MD,Transcriptome
RAB35,0.0015101806,Secretory,Lung_Tumor_MD,Transcriptome
RAB43,0.06775638,Secretory,Lung_Tumor_MD,Transcriptome
RAB4A,-0.19077434,Secretory,Lung_Tumor_MD,Transcriptome
RAB5A,0.023359956,Secretory,Lung_Tumor_MD,Transcriptome
RAB6A,-0.08279149,Secretory,Lung_Tumor_MD,Transcriptome
RAB7A,-0.18975152,Secretory,Lung_Tumor_MD,Transcriptome
RAB8A,-0.16630216,Secretory,Lung_Tumor_MD,Transcriptome
RAB8B,0.090330124,Secretory,Lung_Tumor_MD,Transcriptome
RAB9A,0.05968867,Secretory,Lung_Tumor_MD,Transcriptome
RABAC1,0.08823263,Secretory,Lung_Tumor_MD,Transcriptome
RABEP1,-0.06981774,Cytosol,Lung_Tumor_MD,Transcriptome
RABEPK,-0.12500747,Cytosol,Lung_Tumor_MD,Transcriptome
