,Score,Localization,Dataset_Name,Type
RAB5A,-0.087181374,Secretory,Glioma_Tumor_MD,Transcriptome
RAB6A,-0.15810753,Secretory,Glioma_Tumor_MD,Transcriptome
RAB7A,0.059423562,Secretory,Glioma_Tumor_MD,Transcriptome
RAB8A,0.0639164,Secretory,Glioma_Tumor_MD,Transcriptome
RAB8B,-0.05410817,Secretory,Glioma_Tumor_MD,Transcriptome
RAB9A,-0.07924517,Secretory,Glioma_Tumor_MD,Transcriptome
RABAC1,-0.010588231,Secretory,Glioma_Tumor_MD,Transcriptome
RABEP1,-0.12447969,Cytosol,Glioma_Tumor_MD,Transcriptome
RABEPK,-0.100292504,Cytosol,Glioma_Tumor_MD,Transcriptome
RABGAP1,-0.09715362,Cytosol,Glioma_Tumor_MD,Transcriptome
RABGAP1L,-0.097848035,Cytosol,Glioma_Tumor_MD,Transcriptome
RABGGTA,-0.023383124,Cytosol,Glioma_Tumor_MD,Transcriptome
RABGGTB,-0.06893134,Cytosol,Glioma_Tumor_MD,Transcriptome
RABIF,-0.11946275,Cytosol,Glioma_Tumor_MD,Transcriptome
RABL3,0.036031257,Secretory,Glioma_Tumor_MD,Transcriptome
RABL6,-0.022136128,Cytosol,Glioma_Tumor_MD,Transcriptome
RAD21,-0.077674724,Nucleus,Glioma_Tumor_MD,Transcriptome
RAD23A,-0.04193619,Cytosol,Glioma_Tumor_MD,Transcriptome
RAD23B,-0.1192262,Cytosol,Glioma_Tumor_MD,Transcriptome
RAI1,-0.08879025,Nucleus,Glioma_Tumor_MD,Transcriptome
RALA,-0.06998823,Secretory,Glioma_Tumor_MD,Transcriptome
RALB,0.11523702,Secretory,Glioma_Tumor_MD,Transcriptome
RALGAPA2,-0.034668982,Cytosol,Glioma_Tumor_MD,Transcriptome
RALY,-0.04410531,Nucleus,Glioma_Tumor_MD,Transcriptome
RAN,-0.11737052,Cytosol,Glioma_Tumor_MD,Transcriptome
RANBP1,-0.062858365,Cytosol,Glioma_Tumor_MD,Transcriptome
RANBP2,-0.11958221,Nucleus,Glioma_Tumor_MD,Transcriptome
RANBP3,-0.050764907,Nucleus,Glioma_Tumor_MD,Transcriptome
RAP1A,0.06127866,Secretory,Glioma_Tumor_MD,Transcriptome
RAP1B,0.09839773,Secretory,Glioma_Tumor_MD,Transcriptome
RAP1GDS1,-0.12252976,Cytosol,Glioma_Tumor_MD,Transcriptome
RAP2A,-0.15809868,Secretory,Glioma_Tumor_MD,Transcriptome
RAP2B,0.10841687,Secretory,Glioma_Tumor_MD,Transcriptome
RAP2C,0.052492857,Secretory,Glioma_Tumor_MD,Transcriptome
RAPH1,-0.06809372,Cytosol,Glioma_Tumor_MD,Transcriptome
RASA1,-0.056475878,Cytosol,Glioma_Tumor_MD,Transcriptome
RBBP5,-0.12577681,Nucleus,Glioma_Tumor_MD,Transcriptome
RBBP9,-0.04417286,Cytosol,Glioma_Tumor_MD,Transcriptome
RBCK1,-0.073631346,Cytosol,Glioma_Tumor_MD,Transcriptome
RBKS,-0.10050702,Cytosol,Glioma_Tumor_MD,Transcriptome
RBM12B,-0.03769189,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM14,-0.028277515,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM15,-0.08203584,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM15B,-0.04565287,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM19,-0.093034625,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM25,-0.036281124,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM42,-0.047894824,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM47,-0.2602432,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM5,-0.03429572,Nucleus,Glioma_Tumor_MD,Transcriptome
RBM6,-0.034864243,Nucleus,Glioma_Tumor_MD,Transcriptome
RBMS2,-0.15197696,Nucleus,Glioma_Tumor_MD,Transcriptome
RBMX,-0.096563615,Nucleus,Glioma_Tumor_MD,Transcriptome
RBMXL1,-0.08388355,Nucleus,Glioma_Tumor_MD,Transcriptome
RBPJ,-0.06833551,Nucleus,Glioma_Tumor_MD,Transcriptome
RBX1,-0.05810547,Cytosol,Glioma_Tumor_MD,Transcriptome
RCC1,-0.073232904,Nucleus,Glioma_Tumor_MD,Transcriptome
RCL1,-0.074899174,Nucleus,Glioma_Tumor_MD,Transcriptome
RCN1,-0.27679172,Nucleus,Glioma_Tumor_MD,Transcriptome
RCOR1,-0.059473634,Nucleus,Glioma_Tumor_MD,Transcriptome
RCOR3,-0.030541068,Nucleus,Glioma_Tumor_MD,Transcriptome
RDH10,0.10049755,Secretory,Glioma_Tumor_MD,Transcriptome
RDH11,-0.13171715,Secretory,Glioma_Tumor_MD,Transcriptome
RDH13,-0.091610245,Mitochondria,Glioma_Tumor_MD,Transcriptome
RDH14,0.04468911,Secretory,Glioma_Tumor_MD,Transcriptome
RDX,-0.060102105,Cytosol,Glioma_Tumor_MD,Transcriptome
RECQL5,-0.15659149,Nucleus,Glioma_Tumor_MD,Transcriptome
REEP3,-0.15613337,Secretory,Glioma_Tumor_MD,Transcriptome
REEP4,0.11051457,Secretory,Glioma_Tumor_MD,Transcriptome
REEP5,0.09579291,Secretory,Glioma_Tumor_MD,Transcriptome
REL,-0.10553025,Cytosol,Glioma_Tumor_MD,Transcriptome
RELB,-0.11450671,Cytosol,Glioma_Tumor_MD,Transcriptome
RELL1,0.11226671,Secretory,Glioma_Tumor_MD,Transcriptome
RER1,0.10676302,Secretory,Glioma_Tumor_MD,Transcriptome
RETSAT,0.101662844,Secretory,Glioma_Tumor_MD,Transcriptome
REXO2,-0.08137037,Cytosol,Glioma_Tumor_MD,Transcriptome
REXO4,-0.053595405,Nucleus,Glioma_Tumor_MD,Transcriptome
RFC1,-0.0960078,Nucleus,Glioma_Tumor_MD,Transcriptome
RFFL,0.10622164,Secretory,Glioma_Tumor_MD,Transcriptome
RFX1,-0.09339432,Nucleus,Glioma_Tumor_MD,Transcriptome
RHBDD1,0.09591141,Secretory,Glioma_Tumor_MD,Transcriptome
RHBDF1,0.08622624,Secretory,Glioma_Tumor_MD,Transcriptome
RHBDF2,0.10494246,Secretory,Glioma_Tumor_MD,Transcriptome
RHEB,-0.05230254,Cytosol,Glioma_Tumor_MD,Transcriptome
RHOB,0.114318356,Secretory,Glioma_Tumor_MD,Transcriptome
RHOG,0.10620848,Secretory,Glioma_Tumor_MD,Transcriptome
RHOT1,0.07435577,Mitochondria,Glioma_Tumor_MD,Transcriptome
RHOT2,-0.08601882,Mitochondria,Glioma_Tumor_MD,Transcriptome
RICTOR,-0.11316599,Cytosol,Glioma_Tumor_MD,Transcriptome
RIF1,-0.05039339,Nucleus,Glioma_Tumor_MD,Transcriptome
RIN3,-0.1008124,Cytosol,Glioma_Tumor_MD,Transcriptome
RMDN1,-0.05776783,Nucleus,Glioma_Tumor_MD,Transcriptome
RMDN2,0.027928593,Mitochondria,Glioma_Tumor_MD,Transcriptome
RMDN3,-0.15797797,Mitochondria,Glioma_Tumor_MD,Transcriptome
RMND1,0.040035762,Mitochondria,Glioma_Tumor_MD,Transcriptome
RNF123,-0.046117514,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF126,-0.02459941,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF13,-0.047460094,Secretory,Glioma_Tumor_MD,Transcriptome
RNF14,-0.07706724,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF146,-0.11499901,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF169,-0.033830833,Nucleus,Glioma_Tumor_MD,Transcriptome
RNF170,-0.12358404,Secretory,Glioma_Tumor_MD,Transcriptome
RNF2,-0.09694511,Nucleus,Glioma_Tumor_MD,Transcriptome
RNF20,-0.074761115,Nucleus,Glioma_Tumor_MD,Transcriptome
RNF216,-0.07241546,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF25,-0.06796357,Cytosol,Glioma_Tumor_MD,Transcriptome
RNF40,-0.09210073,Nucleus,Glioma_Tumor_MD,Transcriptome
RNF5,-0.15720683,Secretory,Glioma_Tumor_MD,Transcriptome
RNMT,-0.064734764,Nucleus,Glioma_Tumor_MD,Transcriptome
RNPC3,-0.031619016,Nucleus,Glioma_Tumor_MD,Transcriptome
RNPEP,-0.10818908,Cytosol,Glioma_Tumor_MD,Transcriptome
RNPS1,-0.042922243,Nucleus,Glioma_Tumor_MD,Transcriptome
ROCK1,-0.089489006,Cytosol,Glioma_Tumor_MD,Transcriptome
ROCK2,-0.053222235,Cytosol,Glioma_Tumor_MD,Transcriptome
RP2,0.07648615,Secretory,Glioma_Tumor_MD,Transcriptome
RPAIN,-0.031288333,Nucleus,Glioma_Tumor_MD,Transcriptome
RPE,-0.047949225,Cytosol,Glioma_Tumor_MD,Transcriptome
RPF2,-0.12992688,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL10,-0.06644336,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL11,-0.073656574,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL12,-0.06828222,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL13A,-0.07145436,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL14,-0.079134986,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL15,-0.09272497,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL18,-0.07151332,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL18A,-0.06932045,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL21,-0.07104882,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL23A,-0.07677017,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL27,-0.07264913,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL28,-0.04726921,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL3,-0.05427363,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL30,-0.075941876,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL34,-0.07004701,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL35A,-0.075614385,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL36,-0.072542414,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL37A,-0.08355086,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL4,-0.0630582,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL6,-0.075895704,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL7,-0.07174,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL7A,-0.0666263,Nucleus,Glioma_Tumor_MD,Transcriptome
RPL9,-0.06591063,Nucleus,Glioma_Tumor_MD,Transcriptome
RPLP0,-0.07170838,Nucleus,Glioma_Tumor_MD,Transcriptome
RPLP2,-0.06830376,Nucleus,Glioma_Tumor_MD,Transcriptome
RPN1,0.08472893,Secretory,Glioma_Tumor_MD,Transcriptome
RPN2,0.09505452,Secretory,Glioma_Tumor_MD,Transcriptome
RPRD2,-0.076116465,Nucleus,Glioma_Tumor_MD,Transcriptome
RPS4X,-0.06764005,Nucleus,Glioma_Tumor_MD,Transcriptome
RPS6KA1,-0.10800551,Cytosol,Glioma_Tumor_MD,Transcriptome
RPS6KB1,-0.059646048,Cytosol,Glioma_Tumor_MD,Transcriptome
RPS7,-0.07627561,Nucleus,Glioma_Tumor_MD,Transcriptome
RPS8,-0.071252756,Nucleus,Glioma_Tumor_MD,Transcriptome
RRAS,0.11115177,Secretory,Glioma_Tumor_MD,Transcriptome
RRAS2,-0.04431772,Secretory,Glioma_Tumor_MD,Transcriptome
RRBP1,0.09395594,Secretory,Glioma_Tumor_MD,Transcriptome
RRM2,-0.1172349,Cytosol,Glioma_Tumor_MD,Transcriptome
RRM2B,-0.08503811,Cytosol,Glioma_Tumor_MD,Transcriptome
RRP12,-0.07829846,Nucleus,Glioma_Tumor_MD,Transcriptome
RRP36,-0.15387177,Nucleus,Glioma_Tumor_MD,Transcriptome
RRP7A,-0.022815878,Nucleus,Glioma_Tumor_MD,Transcriptome
RRS1,-0.07095268,Nucleus,Glioma_Tumor_MD,Transcriptome
RSBN1,-0.04231784,Nucleus,Glioma_Tumor_MD,Transcriptome
RSBN1L,-0.032267086,Nucleus,Glioma_Tumor_MD,Transcriptome
RSF1,-0.06329975,Nucleus,Glioma_Tumor_MD,Transcriptome
RSL1D1,-0.123312466,Nucleus,Glioma_Tumor_MD,Transcriptome
RSPRY1,-0.078554526,Secretory,Glioma_Tumor_MD,Transcriptome
RTN3,-0.16202837,Secretory,Glioma_Tumor_MD,Transcriptome
RTN4,-0.16027853,Secretory,Glioma_Tumor_MD,Transcriptome
RUFY3,-0.106637925,Cytosol,Glioma_Tumor_MD,Transcriptome
RWDD1,-0.118267335,Cytosol,Glioma_Tumor_MD,Transcriptome
RWDD2B,-0.093471654,Cytosol,Glioma_Tumor_MD,Transcriptome
RYBP,-0.08095733,Nucleus,Glioma_Tumor_MD,Transcriptome
S100A6,-0.114079,Cytosol,Glioma_Tumor_MD,Transcriptome
SACM1L,-0.038326293,Secretory,Glioma_Tumor_MD,Transcriptome
SAFB,-0.06082027,Nucleus,Glioma_Tumor_MD,Transcriptome
SAFB2,-0.050491847,Nucleus,Glioma_Tumor_MD,Transcriptome
SAMM50,0.013569599,Mitochondria,Glioma_Tumor_MD,Transcriptome
SAP18,-0.13877092,Nucleus,Glioma_Tumor_MD,Transcriptome
SAR1A,-0.114706,Cytosol,Glioma_Tumor_MD,Transcriptome
SAR1B,-0.06555828,Cytosol,Glioma_Tumor_MD,Transcriptome
SART3,-0.09837654,Nucleus,Glioma_Tumor_MD,Transcriptome
SASH1,-0.06688232,Cytosol,Glioma_Tumor_MD,Transcriptome
SBDS,-0.050411712,Cytosol,Glioma_Tumor_MD,Transcriptome
SCAF1,-0.08502245,Nucleus,Glioma_Tumor_MD,Transcriptome
SCAF4,-0.10435434,Nucleus,Glioma_Tumor_MD,Transcriptome
SCAF8,-0.042725418,Nucleus,Glioma_Tumor_MD,Transcriptome
SCAMP1,-0.119308025,Secretory,Glioma_Tumor_MD,Transcriptome
SCAMP2,0.10437308,Secretory,Glioma_Tumor_MD,Transcriptome
SCAMP3,-0.033767138,Secretory,Glioma_Tumor_MD,Transcriptome
SCAMP4,0.07237789,Secretory,Glioma_Tumor_MD,Transcriptome
SCAP,0.045317285,Secretory,Glioma_Tumor_MD,Transcriptome
SCARB2,-0.07154741,Secretory,Glioma_Tumor_MD,Transcriptome
SCCPDH,0.100667655,Mitochondria,Glioma_Tumor_MD,Transcriptome
SCD,-0.005608165,Secretory,Glioma_Tumor_MD,Transcriptome
SCD5,-0.16198346,Secretory,Glioma_Tumor_MD,Transcriptome
SCFD1,-0.050639484,Secretory,Glioma_Tumor_MD,Transcriptome
SCFD2,-0.16385204,Secretory,Glioma_Tumor_MD,Transcriptome
SCO1,0.044795565,Mitochondria,Glioma_Tumor_MD,Transcriptome
SCRIB,-0.063008465,Mitochondria,Glioma_Tumor_MD,Transcriptome
SCRN1,-0.06754246,Cytosol,Glioma_Tumor_MD,Transcriptome
SCRN3,-0.10361643,Cytosol,Glioma_Tumor_MD,Transcriptome
SDAD1,-0.15093365,Nucleus,Glioma_Tumor_MD,Transcriptome
SDC4,0.115452245,Secretory,Glioma_Tumor_MD,Transcriptome
SDCBP,-0.105929956,Cytosol,Glioma_Tumor_MD,Transcriptome
SDF2,-0.02113472,Secretory,Glioma_Tumor_MD,Transcriptome
SDHA,0.023315547,Mitochondria,Glioma_Tumor_MD,Transcriptome
SDHB,0.029221706,Mitochondria,Glioma_Tumor_MD,Transcriptome
SEC11A,0.11488437,Secretory,Glioma_Tumor_MD,Transcriptome
SEC22A,-0.053780273,Secretory,Glioma_Tumor_MD,Transcriptome
SEC23IP,-0.11383981,Cytosol,Glioma_Tumor_MD,Transcriptome
SEC61B,-0.11203489,Secretory,Glioma_Tumor_MD,Transcriptome
SEC62,-0.106928855,Secretory,Glioma_Tumor_MD,Transcriptome
SEC63,-0.112678975,Secretory,Glioma_Tumor_MD,Transcriptome
SEL1L,0.026400894,Secretory,Glioma_Tumor_MD,Transcriptome
SEMA4C,0.012189111,Secretory,Glioma_Tumor_MD,Transcriptome
SEMA4D,-0.00401515,Secretory,Glioma_Tumor_MD,Transcriptome
SEMA7A,0.044831388,Secretory,Glioma_Tumor_MD,Transcriptome
SENP3,-0.06375346,Nucleus,Glioma_Tumor_MD,Transcriptome
SENP7,-0.03715688,Nucleus,Glioma_Tumor_MD,Transcriptome
SEPSECS,-0.079966284,Cytosol,Glioma_Tumor_MD,Transcriptome
SERAC1,0.03522653,Mitochondria,Glioma_Tumor_MD,Transcriptome
SERINC3,0.097511075,Secretory,Glioma_Tumor_MD,Transcriptome
SERINC5,-0.15892765,Secretory,Glioma_Tumor_MD,Transcriptome
SERPINB1,-0.11318357,Cytosol,Glioma_Tumor_MD,Transcriptome
SESN2,-0.11718573,Cytosol,Glioma_Tumor_MD,Transcriptome
SET,-0.0788434,Nucleus,Glioma_Tumor_MD,Transcriptome
SETD1B,-0.10156179,Nucleus,Glioma_Tumor_MD,Transcriptome
SETD7,-0.11824134,Cytosol,Glioma_Tumor_MD,Transcriptome
SEZ6L2,0.049559027,Secretory,Glioma_Tumor_MD,Transcriptome
SF3A1,-0.01672852,Nucleus,Glioma_Tumor_MD,Transcriptome
SF3A2,-0.0806154,Nucleus,Glioma_Tumor_MD,Transcriptome
SF3A3,-0.1606506,Nucleus,Glioma_Tumor_MD,Transcriptome
SF3B1,-0.05314461,Nucleus,Glioma_Tumor_MD,Transcriptome
SFXN1,0.09333629,Mitochondria,Glioma_Tumor_MD,Transcriptome
SFXN2,0.059716046,Mitochondria,Glioma_Tumor_MD,Transcriptome
SFXN3,-0.22008666,Mitochondria,Glioma_Tumor_MD,Transcriptome
SFXN4,0.06256438,Mitochondria,Glioma_Tumor_MD,Transcriptome
SGPL1,-0.16496891,Secretory,Glioma_Tumor_MD,Transcriptome
SGPP1,-0.012289347,Secretory,Glioma_Tumor_MD,Transcriptome
SGTA,-0.035028353,Cytosol,Glioma_Tumor_MD,Transcriptome
SGTB,-0.1069931,Cytosol,Glioma_Tumor_MD,Transcriptome
SH2D4A,-0.117570914,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3BP2,-0.11455897,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3BP4,-0.16586883,Secretory,Glioma_Tumor_MD,Transcriptome
SH3BP5L,-0.027544389,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3D19,-0.1103982,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3GL1,-0.031061973,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3KBP1,-0.036713287,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3PXD2B,-0.10975995,Cytosol,Glioma_Tumor_MD,Transcriptome
SH3RF1,-0.070698574,Cytosol,Glioma_Tumor_MD,Transcriptome
SIDT2,0.06413711,Secretory,Glioma_Tumor_MD,Transcriptome
SIN3A,-0.14472137,Nucleus,Glioma_Tumor_MD,Transcriptome
SIRT1,-0.0653051,Nucleus,Glioma_Tumor_MD,Transcriptome
SLC12A2,-0.16960673,Secretory,Glioma_Tumor_MD,Transcriptome
SLC12A4,0.09844516,Secretory,Glioma_Tumor_MD,Transcriptome
SLC12A6,0.039113816,Secretory,Glioma_Tumor_MD,Transcriptome
SLC12A9,0.07938579,Secretory,Glioma_Tumor_MD,Transcriptome
SLC15A4,0.101462185,Secretory,Glioma_Tumor_MD,Transcriptome
SLC16A1,0.101477236,Secretory,Glioma_Tumor_MD,Transcriptome
SLC16A3,0.111673936,Secretory,Glioma_Tumor_MD,Transcriptome
SLC1A4,-0.009137668,Secretory,Glioma_Tumor_MD,Transcriptome
SLC1A5,0.11634479,Secretory,Glioma_Tumor_MD,Transcriptome
SLC20A2,0.089418456,Secretory,Glioma_Tumor_MD,Transcriptome
SLC22A23,0.06631207,Secretory,Glioma_Tumor_MD,Transcriptome
SLC22A5,0.10150793,Secretory,Glioma_Tumor_MD,Transcriptome
SLC23A2,0.041504536,Secretory,Glioma_Tumor_MD,Transcriptome
SLC25A1,0.024788463,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A12,0.045212496,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A13,0.026744187,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A15,0.049363278,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A19,-0.21437275,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A22,-0.0556164,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A24,-0.18187535,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A25,-0.011805069,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A3,0.034251504,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A36,0.040711053,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A46,0.06079921,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A5,0.059065703,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC25A6,0.06359133,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC26A2,0.11102592,Secretory,Glioma_Tumor_MD,Transcriptome
SLC26A6,0.014139744,Secretory,Glioma_Tumor_MD,Transcriptome
SLC27A1,0.07396469,Secretory,Glioma_Tumor_MD,Transcriptome
SLC27A4,-0.015147734,Secretory,Glioma_Tumor_MD,Transcriptome
SLC2A13,-0.15012823,Secretory,Glioma_Tumor_MD,Transcriptome
SLC30A1,0.04334971,Secretory,Glioma_Tumor_MD,Transcriptome
SLC30A5,0.07722646,Secretory,Glioma_Tumor_MD,Transcriptome
SLC30A9,0.06907647,Mitochondria,Glioma_Tumor_MD,Transcriptome
SLC31A1,0.11707796,Secretory,Glioma_Tumor_MD,Transcriptome
SLC33A1,-0.06489647,Secretory,Glioma_Tumor_MD,Transcriptome
SLC35B2,-0.0910271,Secretory,Glioma_Tumor_MD,Transcriptome
SLC35E1,0.07409151,Secretory,Glioma_Tumor_MD,Transcriptome
SLC35F6,0.113362424,Secretory,Glioma_Tumor_MD,Transcriptome
SLC37A4,0.0964876,Secretory,Glioma_Tumor_MD,Transcriptome
SLC38A10,0.09022169,Secretory,Glioma_Tumor_MD,Transcriptome
SLC38A2,-0.09106729,Secretory,Glioma_Tumor_MD,Transcriptome
SLC38A9,-0.077077076,Secretory,Glioma_Tumor_MD,Transcriptome
SLC39A10,-0.15264653,Secretory,Glioma_Tumor_MD,Transcriptome
SLC39A11,0.11226051,Secretory,Glioma_Tumor_MD,Transcriptome
SLC39A14,0.10635149,Secretory,Glioma_Tumor_MD,Transcriptome
SLC39A6,-0.1650197,Secretory,Glioma_Tumor_MD,Transcriptome
SLC39A7,0.10536916,Secretory,Glioma_Tumor_MD,Transcriptome
SLC3A2,0.10104316,Secretory,Glioma_Tumor_MD,Transcriptome
SLC44A1,-0.16082306,Secretory,Glioma_Tumor_MD,Transcriptome
SLC44A2,0.08759446,Secretory,Glioma_Tumor_MD,Transcriptome
SLC4A1AP,-0.26018956,Nucleus,Glioma_Tumor_MD,Transcriptome
SLC4A2,0.11114755,Secretory,Glioma_Tumor_MD,Transcriptome
SLC4A7,0.05661782,Secretory,Glioma_Tumor_MD,Transcriptome
SLC6A9,0.06499894,Secretory,Glioma_Tumor_MD,Transcriptome
SLC7A5,0.034436457,Secretory,Glioma_Tumor_MD,Transcriptome
SLC9A1,0.06883087,Secretory,Glioma_Tumor_MD,Transcriptome
SLC9A6,-0.15883976,Secretory,Glioma_Tumor_MD,Transcriptome
SLC9A7,0.020316431,Secretory,Glioma_Tumor_MD,Transcriptome
SLK,-0.11923668,Cytosol,Glioma_Tumor_MD,Transcriptome
SLMAP,-0.034816988,Secretory,Glioma_Tumor_MD,Transcriptome
SLTM,-0.06276519,Nucleus,Glioma_Tumor_MD,Transcriptome
SMAD2,-0.07326257,Cytosol,Glioma_Tumor_MD,Transcriptome
SMAD4,-0.06461334,Cytosol,Glioma_Tumor_MD,Transcriptome
SMAD5,-0.06727777,Cytosol,Glioma_Tumor_MD,Transcriptome
SMAP1,-0.124901704,Cytosol,Glioma_Tumor_MD,Transcriptome
SMARCA1,-0.15015568,Nucleus,Glioma_Tumor_MD,Transcriptome
SMARCA5,-0.11735096,Nucleus,Glioma_Tumor_MD,Transcriptome
SMARCAD1,-0.05810376,Nucleus,Glioma_Tumor_MD,Transcriptome
SMC1A,-0.07262712,Nucleus,Glioma_Tumor_MD,Transcriptome
SMC5,-0.0401153,Nucleus,Glioma_Tumor_MD,Transcriptome
SMC6,-0.0377272,Nucleus,Glioma_Tumor_MD,Transcriptome
SMCHD1,-0.042192515,Nucleus,Glioma_Tumor_MD,Transcriptome
SMG8,-0.10805977,Cytosol,Glioma_Tumor_MD,Transcriptome
SMPD1,0.10511638,Secretory,Glioma_Tumor_MD,Transcriptome
SMPD4,-0.09594798,Nucleus,Glioma_Tumor_MD,Transcriptome
SMS,-0.082665965,Cytosol,Glioma_Tumor_MD,Transcriptome
SMURF2,-0.033637878,Cytosol,Glioma_Tumor_MD,Transcriptome
SMYD2,-0.11734672,Cytosol,Glioma_Tumor_MD,Transcriptome
SMYD5,-0.060434803,Cytosol,Glioma_Tumor_MD,Transcriptome
SNAP23,0.05676354,Secretory,Glioma_Tumor_MD,Transcriptome
SNAP47,-0.09428254,Secretory,Glioma_Tumor_MD,Transcriptome
SNTB2,-0.19374546,Mitochondria,Glioma_Tumor_MD,Transcriptome
SNX1,-0.11490866,Cytosol,Glioma_Tumor_MD,Transcriptome
SNX13,-0.026777849,Secretory,Glioma_Tumor_MD,Transcriptome
SNX14,-0.10244116,Secretory,Glioma_Tumor_MD,Transcriptome
SNX15,-0.037282422,Cytosol,Glioma_Tumor_MD,Transcriptome
SNX19,0.094557494,Secretory,Glioma_Tumor_MD,Transcriptome
SNX2,-0.10516763,Cytosol,Glioma_Tumor_MD,Transcriptome
SNX5,-0.04415083,Cytosol,Glioma_Tumor_MD,Transcriptome
SNX6,-0.047427464,Cytosol,Glioma_Tumor_MD,Transcriptome
SNX9,-0.111080326,Cytosol,Glioma_Tumor_MD,Transcriptome
SOAT1,0.10736042,Secretory,Glioma_Tumor_MD,Transcriptome
SOD1,-0.077935345,Cytosol,Glioma_Tumor_MD,Transcriptome
SORBS3,-0.0631587,Cytosol,Glioma_Tumor_MD,Transcriptome
SORD,-0.088894434,Cytosol,Glioma_Tumor_MD,Transcriptome
SORT1,0.09837368,Secretory,Glioma_Tumor_MD,Transcriptome
SOS1,-0.067931965,Cytosol,Glioma_Tumor_MD,Transcriptome
SOWAHC,-0.07610728,Cytosol,Glioma_Tumor_MD,Transcriptome
SP1,-0.21999046,Nucleus,Glioma_Tumor_MD,Transcriptome
SPAG9,-0.08417964,Cytosol,Glioma_Tumor_MD,Transcriptome
SPC24,-0.11669038,Cytosol,Glioma_Tumor_MD,Transcriptome
SPCS1,-0.008940018,Secretory,Glioma_Tumor_MD,Transcriptome
SPCS2,-0.04419935,Secretory,Glioma_Tumor_MD,Transcriptome
SPCS3,-0.028120415,Secretory,Glioma_Tumor_MD,Transcriptome
SPECC1,-0.13208969,Secretory,Glioma_Tumor_MD,Transcriptome
SPEN,-0.08244266,Nucleus,Glioma_Tumor_MD,Transcriptome
SPG7,-0.06836634,Mitochondria,Glioma_Tumor_MD,Transcriptome
SPIN1,-0.06135338,Nucleus,Glioma_Tumor_MD,Transcriptome
SPPL2A,0.06848243,Secretory,Glioma_Tumor_MD,Transcriptome
SPR,-0.105388515,Cytosol,Glioma_Tumor_MD,Transcriptome
SPRED1,0.051489275,Secretory,Glioma_Tumor_MD,Transcriptome
SPRY1,0.09281893,Secretory,Glioma_Tumor_MD,Transcriptome
