Protein	Localization
C1orf116	Cytosol
C1orf198	Cytosol
C1orf50	Cytosol
C1orf53	Cytosol
C1orf74	Cytosol
C1orf86	Cytosol
C1QB	Cytosol
C1R	Cytosol
C1S	Cytosol
C20orf27	Cytosol
C21orf59	Cytosol
C21orf91	Cytosol
C2CD5	Cytosol
C2orf44	Cytosol
C2orf69	Cytosol
C2orf74	Cytosol
C2orf76	Cytosol
C3	Cytosol
C3orf38	Cytosol
C4BPA	Cytosol
C4BPB	Cytosol
C4orf21	Cytosol
C4orf33	Cytosol
C4orf46	Cytosol
C5	Cytosol
C5orf30	Cytosol
C5orf34	Cytosol
C5orf51	Cytosol
C5orf54	Cytosol
C6	Cytosol
C6orf106	Cytosol
C6orf211	Cytosol
C6orf62	Cytosol
C7	Cytosol
C7orf49	Cytosol
C7orf60	Cytosol
C8A	Cytosol
C8orf37	Cytosol
C9	Cytosol
C9orf142	Cytosol
C9orf156	Cytosol
C9orf16	Cytosol
C9orf40	Cytosol
C9orf64	Cytosol
C9orf72	Cytosol
CA2	Cytosol
CA8	Cytosol
CAB39	Cytosol
CAB39L	Cytosol
CACNB3	Cytosol
CACYBP	Cytosol
CAD	Cytosol
CADPS2	Cytosol
CALB1	Cytosol
CALCOCO1	Cytosol
CALCOCO2	Cytosol
CALML3	Cytosol
CALML5	Cytosol
CAMK1D	Cytosol
CAMK2B	Cytosol
CAMK2G	Cytosol
CAMK2N1	Cytosol
CAMKK1	Cytosol
CAMKK2	Cytosol
CAMSAP1	Cytosol
CAMSAP2	Cytosol
CAMSAP3	Cytosol
CAND1	Cytosol
CAND2	Cytosol
CAPG	Cytosol
CAPN13	Cytosol
CAPN15	Cytosol
CAPN9	Cytosol
CAPNS1	Cytosol
CAPS	Cytosol
CAPZA1	Cytosol
CAPZA2	Cytosol
CAPZB	Cytosol
CARD10	Cytosol
CARD8	Cytosol
CARHSP1	Cytosol
CARKD	Cytosol
CARM1	Cytosol
CARS	Cytosol
CASKIN1	Cytosol
CASP2	Cytosol
CASP6	Cytosol
CASP8	Cytosol
CASP9	Cytosol
CBFB	Cytosol
CBLB	Cytosol
CBR1	Cytosol
CBR3	Cytosol
CBWD2	Cytosol
CBY1	Cytosol
CC2D1A	Cytosol
CC2D1B	Cytosol
CCBL1	Cytosol
CCBL2	Cytosol
CCDC101	Cytosol
CCDC102A	Cytosol
CCDC104	Cytosol
CCDC122	Cytosol
CCDC124	Cytosol
CCDC132	Cytosol
CCDC170	Cytosol
CCDC22	Cytosol
CCDC23	Cytosol
CCDC28A	Cytosol
CCDC37	Cytosol
CCDC41	Cytosol
CCDC50	Cytosol
CCDC53	Cytosol
CCDC57	Cytosol
CCDC66	Cytosol
CCDC83	Cytosol
CCDC85B	Cytosol
CCDC85C	Cytosol
CCDC88C	Cytosol
CCDC91	Cytosol
CCDC92	Cytosol
CCDC93	Cytosol
CCDC97	Cytosol
CCHCR1	Cytosol
CCM2	Cytosol
CCNA2	Cytosol
CCNDBP1	Cytosol
CCP110	Cytosol
CCR8	Cytosol
CCS	Cytosol
CCT6B	Cytosol
CCT7	Cytosol
CD2AP	Cytosol
CDC16	Cytosol
CDC25B	Cytosol
CDC25C	Cytosol
CDC26	Cytosol
CDC34	Cytosol
CDC42	Cytosol
CDC42BPA	Cytosol
CDC42BPB	Cytosol
CDC42BPG	Cytosol
CDC42EP2	Cytosol
CDC42EP4	Cytosol
CDCA4	Cytosol
CDK1	Cytosol
CDK16	Cytosol
CDK18	Cytosol
CDK2	Cytosol
CDK4	Cytosol
CDK5	Cytosol
CDK5RAP2	Cytosol
CDK6	Cytosol
CDKN1C	Cytosol
CDKN2B	Cytosol
CDKN2C	Cytosol
CDKN2D	Cytosol
CDKN3	Cytosol
CDR2	Cytosol
CDR2L	Cytosol
CDV3	Cytosol
CENPE	Cytosol
CENPJ	Cytosol
CEP104	Cytosol
CEP112	Cytosol
CEP170	Cytosol
CEP192	Cytosol
CEP250	Cytosol
CEP55	Cytosol
CEP63	Cytosol
CEP76	Cytosol
CEP78	Cytosol
CEP85	Cytosol
CEP85L	Cytosol
CEP95	Cytosol
CEP97	Cytosol
CETN2	Cytosol
CETN3	Cytosol
CFD	Cytosol
CFH	Cytosol
CFHR5	Cytosol
CFI	Cytosol
CFL1	Cytosol
CFL2	Cytosol
CGN	Cytosol
CGNL1	Cytosol
CHAC2	Cytosol
CHEK1	Cytosol
CHKB	Cytosol
CHML	Cytosol
CHMP2A	Cytosol
CHMP2B	Cytosol
CHMP4A	Cytosol
CHMP4B	Cytosol
CHMP4C	Cytosol
CHMP5	Cytosol
CHMP7	Cytosol
CHN1	Cytosol
CHORDC1	Cytosol
CIAO1	Cytosol
CINP	Cytosol
CIT	Cytosol
CKAP5	Cytosol
CKB	Cytosol
CKS2	Cytosol
CLASP1	Cytosol
CLEC16A	Cytosol
CLEC3B	Cytosol
CLIC1	Cytosol
CLIC3	Cytosol
CLIC4	Cytosol
CLIC6	Cytosol
CLIP1	Cytosol
CLIP2	Cytosol
CLUAP1	Cytosol
CLUH	Cytosol
CMBL	Cytosol
CMIP	Cytosol
CMTR2	Cytosol
CNBP	Cytosol
CNDP1	Cytosol
CNDP2	Cytosol
CNN2	Cytosol
CNOT8	Cytosol
CNTN4	Cytosol
CNTRL	Cytosol
COA4	Cytosol
COASY	Cytosol
COBLL1	Cytosol
COG1	Cytosol
COG2	Cytosol
COG3	Cytosol
COG4	Cytosol
COG5	Cytosol
COG6	Cytosol
COG7	Cytosol
COG8	Cytosol
COL1A2	Cytosol
COL3A1	Cytosol
COL4A3BP	Cytosol
COL7A1	Cytosol
COL9A2	Cytosol
COMMD1	Cytosol
COMMD10	Cytosol
COMMD2	Cytosol
COMMD3	Cytosol
COMMD4	Cytosol
COMMD5	Cytosol
COMMD6	Cytosol
COMMD7	Cytosol
COMMD8	Cytosol
COMMD9	Cytosol
COMP	Cytosol
COMT	Cytosol
COPA	Cytosol
COPB1	Cytosol
COPB2	Cytosol
COPE	Cytosol
COPG2	Cytosol
COPRS	Cytosol
COPS2	Cytosol
COPS3	Cytosol
COPS4	Cytosol
COPS5	Cytosol
COPS6	Cytosol
COPS7A	Cytosol
COPS7B	Cytosol
COPS8	Cytosol
COPZ1	Cytosol
CORO7	Cytosol
CP	Cytosol
CPEB2	Cytosol
CPEB3	Cytosol
CPLX1	Cytosol
CPN2	Cytosol
CPNE1	Cytosol
CPNE2	Cytosol
CPNE3	Cytosol
CPNE4	Cytosol
CPNE7	Cytosol
CPSF3	Cytosol
CRABP1	Cytosol
CRABP2	Cytosol
CRADD	Cytosol
CRBN	Cytosol
CRIP2	Cytosol
CRISP3	Cytosol
CRK	Cytosol
CRKL	Cytosol
CROCC	Cytosol
CRTC3	Cytosol
CRYAA	Cytosol
CRYBG3	Cytosol
CRYL1	Cytosol
CRYZ	Cytosol
CRYZL1	Cytosol
CSAD	Cytosol
CSDE1	Cytosol
CSE1L	Cytosol
CSNK1G1	Cytosol
CSNK2A1	Cytosol
CSNK2A2	Cytosol
CSPP1	Cytosol
CSRP1	Cytosol
CSRP3	Cytosol
CSTA	Cytosol
CSTF2T	Cytosol
CTAGE5	Cytosol
CTC1	Cytosol
CTGF	Cytosol
CTH	Cytosol
CTNNBIP1	Cytosol
CTPS1	Cytosol
CTPS2	Cytosol
CTTN	Cytosol
CTTNBP2NL	Cytosol
CTU1	Cytosol
CTXN1	Cytosol
CUEDC1	Cytosol
CUL1	Cytosol
CUL2	Cytosol
CUL3	Cytosol
CUL4A	Cytosol
CUL5	Cytosol
CXorf38	Cytosol
CYB5R4	Cytosol
CYFIP1	Cytosol
CYFIP2	Cytosol
CYLD	Cytosol
CYP4Z1	Cytosol
CYTH1	Cytosol
CYTH2	Cytosol
CYTH3	Cytosol
DAB2IP	Cytosol
DALRD3	Cytosol
DAPK3	Cytosol
DARS	Cytosol
DBNDD1	Cytosol
DCAF10	Cytosol
DCAF11	Cytosol
DCAF6	Cytosol
DCAF7	Cytosol
DCK	Cytosol
DCST1	Cytosol
DCTD	Cytosol
DCTN1	Cytosol
DCTN2	Cytosol
DCTN3	Cytosol
DCTN4	Cytosol
DCTN5	Cytosol
DCTN6	Cytosol
DCTPP1	Cytosol
DCUN1D1	Cytosol
DCXR	Cytosol
DDAH2	Cytosol
DDB1	Cytosol
DDI2	Cytosol
DDT	Cytosol
DDX19A	Cytosol
DDX43	Cytosol
DEF6	Cytosol
DENND1A	Cytosol
DENND1B	Cytosol
DENND3	Cytosol
DENND4A	Cytosol
DENND4B	Cytosol
DENND4C	Cytosol
DENND6A	Cytosol
DENR	Cytosol
DEPDC5	Cytosol
DEPTOR	Cytosol
DESI1	Cytosol
DET1	Cytosol
DFNB31	Cytosol
DGCR6L	Cytosol
DGKA	Cytosol
DGKD	Cytosol
DGKH	Cytosol
DGKQ	Cytosol
DHFR	Cytosol
DHPS	Cytosol
DHRS11	Cytosol
DHRS12	Cytosol
DHX29	Cytosol
DHX32	Cytosol
DIAPH3	Cytosol
DIP2A	Cytosol
DIP2B	Cytosol
DIP2C	Cytosol
DIS3L	Cytosol
DIS3L2	Cytosol
DLGAP5	Cytosol
DLX1	Cytosol
DMKN	Cytosol
DMPK	Cytosol
DMTN	Cytosol
DMWD	Cytosol
DNAAF2	Cytosol
DNAH1	Cytosol
DNAJA1	Cytosol
DNAJA2	Cytosol
DNAJA4	Cytosol
DNAJB2	Cytosol
DNAJB4	Cytosol
DNAJB5	Cytosol
DNAJC12	Cytosol
DNAJC18	Cytosol
DNAJC22	Cytosol
DNAJC6	Cytosol
DNAJC7	Cytosol
DNAL4	Cytosol
DNM1L	Cytosol
DNPEP	Cytosol
DNPH1	Cytosol
DOC2A	Cytosol
DOCK5	Cytosol
DOK1	Cytosol
DOK7	Cytosol
DPCD	Cytosol
DPH1	Cytosol
DPH2	Cytosol
DPH5	Cytosol
DPP3	Cytosol
DPP8	Cytosol
DPP9	Cytosol
DPYSL2	Cytosol
DPYSL3	Cytosol
DPYSL4	Cytosol
DPYSL5	Cytosol
DRG1	Cytosol
DSCR3	Cytosol
DSP	Cytosol
DST	Cytosol
DSTN	Cytosol
DTD2	Cytosol
DTNBP1	Cytosol
DTWD2	Cytosol
DTX3	Cytosol
DTX3L	Cytosol
DUS2	Cytosol
DUS4L	Cytosol
DUSP12	Cytosol
DUSP14	Cytosol
DUSP23	Cytosol
DUSP3	Cytosol
DUSP9	Cytosol
DUT	Cytosol
DVL2	Cytosol
DVL3	Cytosol
DYM	Cytosol
DYNC1I2	Cytosol
DYNC1LI2	Cytosol
DYNC2H1	Cytosol
DYNC2LI1	Cytosol
DYNLL1	Cytosol
DYNLL2	Cytosol
DYNLRB1	Cytosol
DYRK1A	Cytosol
DYRK1B	Cytosol
DZANK1	Cytosol
E2F4	Cytosol
E2F5	Cytosol
E4F1	Cytosol
ECD	Cytosol
ECE2	Cytosol
ECM1	Cytosol
EDA	Cytosol
EDARADD	Cytosol
EDC3	Cytosol
EDC4	Cytosol
EDF1	Cytosol
EEF1D	Cytosol
EEF1G	Cytosol
EEFSEC	Cytosol
EFCAB2	Cytosol
EFTUD1	Cytosol
EHBP1	Cytosol
EHD1	Cytosol
EHD2	Cytosol
EHD3	Cytosol
EHD4	Cytosol
EID1	Cytosol
EIF1	Cytosol
EIF1AD	Cytosol
EIF2AK1	Cytosol
EIF2AK4	Cytosol
EIF2B3	Cytosol
EIF2B4	Cytosol
EIF2B5	Cytosol
EIF2D	Cytosol
EIF2S1	Cytosol
EIF2S2	Cytosol
EIF2S3	Cytosol
EIF3B	Cytosol
EIF3D	Cytosol
EIF3E	Cytosol
EIF3G	Cytosol
EIF3H	Cytosol
EIF3J	Cytosol
EIF3K	Cytosol
EIF3M	Cytosol
EIF4A1	Cytosol
EIF4E	Cytosol
EIF4E2	Cytosol
EIF4EBP1	Cytosol
EIF4EBP2	Cytosol
EIF4G1	Cytosol
EIF4G2	Cytosol
EIF4G3	Cytosol
EIF5A2	Cytosol
EIF5B	Cytosol
EIF6	Cytosol
ELMOD3	Cytosol
ELP2	Cytosol
ELP3	Cytosol
ELP6	Cytosol
EML1	Cytosol
EML2	Cytosol
EML3	Cytosol
EML4	Cytosol
ENAH	Cytosol
ENO1	Cytosol
ENO2	Cytosol
ENOPH1	Cytosol
ENOSF1	Cytosol
ENSA	Cytosol
EPHX2	Cytosol
EPM2A	Cytosol
EPN1	Cytosol
EPPK1	Cytosol
EPRS	Cytosol
EPS15	Cytosol
EPS15L1	Cytosol
EPS8	Cytosol
EPS8L1	Cytosol
EPS8L2	Cytosol
ERC1	Cytosol
ERCC6L	Cytosol
ERCC6L2	Cytosol
ERCC8	Cytosol
ERF	Cytosol
ERI3	Cytosol
ERRFI1	Cytosol
ESD	Cytosol
ESPL1	Cytosol
ESPN	Cytosol
ESRP1	Cytosol
ETNK1	Cytosol
ETS2	Cytosol
EVI5	Cytosol
EVI5L	Cytosol
EVL	Cytosol
EVPL	Cytosol
EXOC1	Cytosol
EXOC2	Cytosol
EXOC3	Cytosol
EXOC4	Cytosol
EXOC5	Cytosol
EXOC6	Cytosol
EXOC6B	Cytosol
EXOC7	Cytosol
EXOC8	Cytosol
EYA2	Cytosol
EZR	Cytosol
FABP5	Cytosol
FABP6	Cytosol
FADD	Cytosol
FAF1	Cytosol
FAHD2A	Cytosol
FAIM	Cytosol
FAM102B	Cytosol
FAM107B	Cytosol
FAM109A	Cytosol
FAM109B	Cytosol
FAM110A	Cytosol
FAM110B	Cytosol
FAM114A1	Cytosol
FAM114A2	Cytosol
FAM115A	Cytosol
FAM115C	Cytosol
FAM117A	Cytosol
FAM117B	Cytosol
FAM120B	Cytosol
FAM13B	Cytosol
FAM160A1	Cytosol
FAM160A2	Cytosol
FAM160B1	Cytosol
FAM160B2	Cytosol
FAM168A	Cytosol
FAM179B	Cytosol
FAM188A	Cytosol
FAM188B	Cytosol
FAM195A	Cytosol
FAM195B	Cytosol
FAM200A	Cytosol
FAM213B	Cytosol
FAM21A	Cytosol
FAM21B	Cytosol
FAM21C	Cytosol
FAM221A	Cytosol
FAM222B	Cytosol
FAM45A	Cytosol
FAM49B	Cytosol
FAM53B	Cytosol
FAM53C	Cytosol
FAM63A	Cytosol
FAM63B	Cytosol
FAM83D	Cytosol
FAM84A	Cytosol
FAM84B	Cytosol
FAM91A1	Cytosol
FAM92A1	Cytosol
FAM96A	Cytosol
FAM96B	Cytosol
FAM98C	Cytosol
FANCA	Cytosol
FANCG	Cytosol
FASN	Cytosol
FBLN1	Cytosol
FBP2	Cytosol
FBRSL1	Cytosol
FBXL18	Cytosol
FBXL3	Cytosol
FBXL8	Cytosol
FBXO17	Cytosol
FBXO2	Cytosol
FBXO21	Cytosol
FBXO3	Cytosol
FBXO30	Cytosol
FBXO31	Cytosol
FBXO4	Cytosol
FBXO43	Cytosol
FBXO44	Cytosol
FBXO45	Cytosol
FBXO5	Cytosol
FBXO6	Cytosol
FBXO7	Cytosol
FBXW11	Cytosol
FBXW5	Cytosol
FBXW9	Cytosol
FCHO1	Cytosol
FCHO2	Cytosol
FCN3	Cytosol
FEM1A	Cytosol
FEM1B	Cytosol
FEM1C	Cytosol
FER	Cytosol
FERMT2	Cytosol
FETUB	Cytosol
FEZ2	Cytosol
FGD3	Cytosol
FGD4	Cytosol
FGD6	Cytosol
FGF13	Cytosol
FGGY	Cytosol
FHAD1	Cytosol
FHL1	Cytosol
FHL2	Cytosol
FHL3	Cytosol
FHOD1	Cytosol
FIBP	Cytosol
FIG4	Cytosol
FILIP1L	Cytosol
FKBP15	Cytosol
FKBPL	Cytosol
FLAD1	Cytosol
FLCN	Cytosol
FLII	Cytosol
FLNC	Cytosol
FMN1	Cytosol
FN3KRP	Cytosol
FNBP1	Cytosol
FNBP1L	Cytosol
FNIP1	Cytosol
FNTA	Cytosol
FOPNL	Cytosol
FOSL1	Cytosol
FOXO1	Cytosol
FOXO3	Cytosol
FPGT	Cytosol
FRMD4A	Cytosol
FSCN1	Cytosol
FSD1	Cytosol
FSD1L	Cytosol
FSTL4	Cytosol
FYCO1	Cytosol
GAB1	Cytosol
GAB2	Cytosol
GABARAP	Cytosol
GABARAPL1	Cytosol
GABARAPL2	Cytosol
GABBR2	Cytosol
GAK	Cytosol
GALE	Cytosol
GALK2	Cytosol
GALM	Cytosol
GALT	Cytosol
GAMT	Cytosol
GAN	Cytosol
GAPDH	Cytosol
GARS	Cytosol
GAS2L1	Cytosol
GAS6	Cytosol
GBF1	Cytosol
GBP6	Cytosol
GC	Cytosol
GCA	Cytosol
GCFC2	Cytosol
GCLM	Cytosol
GDPGP1	Cytosol
GEM	Cytosol
GEMIN5	Cytosol
GET4	Cytosol
GFER	Cytosol
GFOD1	Cytosol
GFOD2	Cytosol
GFPT2	Cytosol
GGPS1	Cytosol
GID4	Cytosol
GID8	Cytosol
GIPC1	Cytosol
GIT1	Cytosol
GLI3	Cytosol
GLRX	Cytosol
GLTP	Cytosol
GLTPD1	Cytosol
GLUL	Cytosol
GMDS	Cytosol
GMFB	Cytosol
GMFG	Cytosol
GMIP	Cytosol
GMPPA	Cytosol
GMPPB	Cytosol
GMPR	Cytosol
GMPR2	Cytosol
GNB1L	Cytosol
GNB5	Cytosol
GNE	Cytosol
GNL1	Cytosol
GNPDA1	Cytosol
GNPDA2	Cytosol
GNPNAT1	Cytosol
GOLGA3	Cytosol
GOLPH3L	Cytosol
GOPC	Cytosol
GPD1L	Cytosol
GPHN	Cytosol
GPI	Cytosol
GPN2	Cytosol
GPN3	Cytosol
GPR137B	Cytosol
GPR64	Cytosol
GPS1	Cytosol
GPSM1	Cytosol
GPSM2	Cytosol
GPX4	Cytosol
GRB10	Cytosol
GRB7	Cytosol
GRHPR	Cytosol
GRIP1	Cytosol
GSK3A	Cytosol
GSK3B	Cytosol
GSKIP	Cytosol
GSN	Cytosol
GSPT1	Cytosol
GSPT2	Cytosol
GSR	Cytosol
GSS	Cytosol
GSTCD	Cytosol
GSTM4	Cytosol
GSTO1	Cytosol
GSTO2	Cytosol
GSTT1	Cytosol
GTF3A	Cytosol
GTPBP1	Cytosol
GTSE1	Cytosol
GUK1	Cytosol
GYG1	Cytosol
GYS1	Cytosol
GYS2	Cytosol
HABP2	Cytosol
HACE1	Cytosol
HAGH	Cytosol
HAGHL	Cytosol
HAPLN3	Cytosol
HAUS1	Cytosol
HAUS2	Cytosol
HAUS5	Cytosol
HAUS7	Cytosol
HAUS8	Cytosol
HBS1L	Cytosol
HDAC10	Cytosol
HDAC4	Cytosol
HDAC6	Cytosol
HDAC7	Cytosol
HDDC2	Cytosol
HDDC3	Cytosol
HDHD2	Cytosol
HEATR2	Cytosol
HEATR3	Cytosol
HEATR5B	Cytosol
HEBP1	Cytosol
HEBP2	Cytosol
HECA	Cytosol
HECTD1	Cytosol
HECTD4	Cytosol
HECW1	Cytosol
HECW2	Cytosol
HELB	Cytosol
HENMT1	Cytosol
HERC3	Cytosol
HEXDC	Cytosol
HGS	Cytosol
HID1	Cytosol
HIF1A	Cytosol
HIF1AN	Cytosol
HIP1R	Cytosol
HIPK1	Cytosol
HIPK3	Cytosol
HIVEP2	Cytosol
HK2	Cytosol
HLCS	Cytosol
HMGCS1	Cytosol
HN1	Cytosol
HN1L	Cytosol
HNRNPA1L2	Cytosol
HOMER1	Cytosol
HOMER2	Cytosol
HOMER3	Cytosol
HOOK1	Cytosol
HOOK2	Cytosol
HOOK3	Cytosol
HPCAL1	Cytosol
HPGD	Cytosol
HPRT1	Cytosol
HPS4	Cytosol
HPX	Cytosol
HRG	Cytosol
HRSP12	Cytosol
HSBP1	Cytosol
HSH2D	Cytosol
HSP90AB1	Cytosol
HSPA12A	Cytosol
HSPA1L	Cytosol
HSPA2	Cytosol
HSPA6	Cytosol
HSPA8	Cytosol
HSPB11	Cytosol
HSPB8	Cytosol
HSPBAP1	Cytosol
HSPBP1	Cytosol
HTT	Cytosol
HUWE1	Cytosol
HYI	Cytosol
HYKK	Cytosol
HYLS1	Cytosol
HYPK	Cytosol
ICA1L	Cytosol
ID2	Cytosol
ID3	Cytosol
IDE	Cytosol
IDH1	Cytosol
IDI1	Cytosol
IFFO2	Cytosol
IFI35	Cytosol
IFIT5	Cytosol
IFITM3	Cytosol
IFRD1	Cytosol
IFT122	Cytosol
IFT172	Cytosol
IFT27	Cytosol
IFT43	Cytosol
IFT46	Cytosol
IFT52	Cytosol
IFT57	Cytosol
IFT74	Cytosol
IGBP1	Cytosol
IGFBPL1	Cytosol
IGHG3	Cytosol
IGJ	Cytosol
IKBKB	Cytosol
IL18	Cytosol
IL1RN	Cytosol
ILK	Cytosol
IMPA1	Cytosol
IMPA2	Cytosol
IMPACT	Cytosol
IMPDH1	Cytosol
IMPDH2	Cytosol
INPP1	Cytosol
INPP4A	Cytosol
INPP4B	Cytosol
INPP5B	Cytosol
INPP5E	Cytosol
INPP5J	Cytosol
IPMK	Cytosol
IPO11	Cytosol
IPO13	Cytosol
IPO5	Cytosol
IPO7	Cytosol
IPO8	Cytosol
IPP	Cytosol
IQCB1	Cytosol
IQGAP1	Cytosol
IQGAP2	Cytosol
IQGAP3	Cytosol
IQSEC1	Cytosol
IQSEC2	Cytosol
IREB2	Cytosol
IRF5	Cytosol
IRF6	Cytosol
IRF9	Cytosol
IRGQ	Cytosol
IRS1	Cytosol
IRS2	Cytosol
ISG15	Cytosol
ISG20	Cytosol
ISOC1	Cytosol
ISPD	Cytosol
IST1	Cytosol
ISYNA1	Cytosol
ITCH	Cytosol
ITFG2	Cytosol
ITIH2	Cytosol
ITIH4	Cytosol
ITPA	Cytosol
ITPK1	Cytosol
ITPKC	Cytosol
ITSN1	Cytosol
IVL	Cytosol
IVNS1ABP	Cytosol
JMJD4	Cytosol
JOSD2	Cytosol
KARS	Cytosol
KATNAL1	Cytosol
KATNAL2	Cytosol
KATNBL1	Cytosol
KAZN	Cytosol
KBTBD11	Cytosol
KBTBD2	Cytosol
KBTBD4	Cytosol
KBTBD6	Cytosol
KBTBD7	Cytosol
KCNA3	Cytosol
KCNAB1	Cytosol
KCNAB2	Cytosol
KCNH5	Cytosol
KCNK15	Cytosol
KCTD10	Cytosol
KCTD12	Cytosol
KCTD13	Cytosol
KCTD17	Cytosol
KCTD2	Cytosol
KCTD20	Cytosol
KCTD21	Cytosol
KCTD5	Cytosol
KCTD9	Cytosol
KDM8	Cytosol
KEAP1	Cytosol
KHK	Cytosol
KIAA0196	Cytosol
KIAA0232	Cytosol
KIAA0247	Cytosol
KIAA0368	Cytosol
KIAA0513	Cytosol
KIAA0556	Cytosol
KIAA0586	Cytosol
KIAA1033	Cytosol
KIAA1107	Cytosol
KIAA1191	Cytosol
KIAA1468	Cytosol
KIAA1524	Cytosol
KIAA1598	Cytosol
KIF15	Cytosol
KIF16B	Cytosol
KIF1A	Cytosol
KIF21A	Cytosol
KIF27	Cytosol
KIF3A	Cytosol
KIF3B	Cytosol
KIF3C	Cytosol
KIF4B	Cytosol
KIF5A	Cytosol
KIF5B	Cytosol
KIFC3	Cytosol
KLC1	Cytosol
KLC3	Cytosol
KLC4	Cytosol
KLHDC10	Cytosol
KLHDC2	Cytosol
KLHDC4	Cytosol
KLHDC7A	Cytosol
KLHDC9	Cytosol
KLHL11	Cytosol
KLHL13	Cytosol
KLHL15	Cytosol
KLHL20	Cytosol
KLHL21	Cytosol
KLHL22	Cytosol
KLHL25	Cytosol
KLHL36	Cytosol
KLHL42	Cytosol
KLHL5	Cytosol
KLHL8	Cytosol
KLKB1	Cytosol
KNDC1	Cytosol
KNG1	Cytosol
KNSTRN	Cytosol
KNTC1	Cytosol
KPNA1	Cytosol
KPNA2	Cytosol
KPNA4	Cytosol
KPNA6	Cytosol
KPNB1	Cytosol
KPTN	Cytosol
KRT80	Cytosol
KTI12	Cytosol
KYNU	Cytosol
L3HYPDH	Cytosol
LACC1	Cytosol
LACTB2	Cytosol
LANCL1	Cytosol
LANCL2	Cytosol
LARS	Cytosol
LASP1	Cytosol
LATS1	Cytosol
LATS2	Cytosol
LCA5	Cytosol
LCMT1	Cytosol
LCMT2	Cytosol
LCP1	Cytosol
LDHA	Cytosol
LDHB	Cytosol
LDOC1	Cytosol
LGALS1	Cytosol
LGALS3	Cytosol
LGALSL	Cytosol
LHPP	Cytosol
LIG4	Cytosol
LIMD1	Cytosol
LIMD2	Cytosol
LIMK1	Cytosol
LIMK2	Cytosol
LIMS1	Cytosol
LIPE	Cytosol
LLGL1	Cytosol
LMCD1	Cytosol
LNX1	Cytosol
LONRF2	Cytosol
LPP	Cytosol
LRBA	Cytosol
LRCH3	Cytosol
LRG1	Cytosol
LRP4	Cytosol
LRRC14	Cytosol
LRRC16A	Cytosol
LRRC20	Cytosol
LRRC28	Cytosol
LRRC45	Cytosol
LRRC46	Cytosol
LRRC57	Cytosol
LRRFIP1	Cytosol
LRRFIP2	Cytosol
LSM12	Cytosol
LSM3	Cytosol
LSMD1	Cytosol
LTA4H	Cytosol
LTBP4	Cytosol
LTN1	Cytosol
LTV1	Cytosol
LUM	Cytosol
LURAP1L	Cytosol
LXN	Cytosol
LYSMD1	Cytosol
LYSMD2	Cytosol
LYST	Cytosol
LZIC	Cytosol
LZTR1	Cytosol
MACC1	Cytosol
MACF1	Cytosol
MACROD2	Cytosol
MAD2L1	Cytosol
MAD2L1BP	Cytosol
MAEA	Cytosol
MAF1	Cytosol
MAGEB1	Cytosol
MAGED1	Cytosol
MAGEE1	Cytosol
MAGEF1	Cytosol
MAGI3	Cytosol
MAGOH	Cytosol
MAN2C1	Cytosol
MAP10	Cytosol
MAP1A	Cytosol
MAP1S	Cytosol
MAP2	Cytosol
MAP2K2	Cytosol
MAP2K3	Cytosol
MAP2K7	Cytosol
MAP3K2	Cytosol
MAP3K3	Cytosol
MAP3K6	Cytosol
MAP4K3	Cytosol
MAP4K5	Cytosol
MAPK1	Cytosol
MAPK11	Cytosol
MAPK13	Cytosol
MAPK14	Cytosol
MAPK15	Cytosol
MAPK1IP1L	Cytosol
MAPK3	Cytosol
MAPK6	Cytosol
MAPK7	Cytosol
MAPK8	Cytosol
MAPK9	Cytosol
MAPKAP1	Cytosol
MAPKAPK2	Cytosol
MAPKAPK3	Cytosol
MAPKAPK5	Cytosol
MAPRE1	Cytosol
MAPRE2	Cytosol
MAPRE3	Cytosol
MAPT	Cytosol
MARCKSL1	Cytosol
MARK3	Cytosol
MARK4	Cytosol
MARS	Cytosol
MARVELD1	Cytosol
MASP1	Cytosol
MAST3	Cytosol
MAST4	Cytosol
MATK	Cytosol
MB21D2	Cytosol
MBLAC1	Cytosol
MBNL3	Cytosol
MBP	Cytosol
MBTPS2	Cytosol
MCTS1	Cytosol
MDH1	Cytosol
MDM4	Cytosol
MEA1	Cytosol
MELK	Cytosol
METAP1	Cytosol
METAP2	Cytosol
METTL10	Cytosol
METTL13	Cytosol
METTL25	Cytosol
METTL5	Cytosol
METTL6	Cytosol
MEX3B	Cytosol
MEX3C	Cytosol
MFHAS1	Cytosol
MGEA5	Cytosol
MGLL	Cytosol
MICAL3	Cytosol
MICALL1	Cytosol
MID1IP1	Cytosol
MID2	Cytosol
MIEN1	Cytosol
MIF	Cytosol
MIF4GD	Cytosol
MIPOL1	Cytosol
MIS18A	Cytosol
MITD1	Cytosol
MKL1	Cytosol
MKL2	Cytosol
MKLN1	Cytosol
MKNK1	Cytosol
MKNK2	Cytosol
MKRN2	Cytosol
MLF1	Cytosol
MLKL	Cytosol
MLPH	Cytosol
MLST8	Cytosol
MLX	Cytosol
MLXIP	Cytosol
MLXIPL	Cytosol
MMACHC	Cytosol
MMADHC	Cytosol
MMS19	Cytosol
MOB2	Cytosol
MOB3A	Cytosol
MOCOS	Cytosol
MOCS2	Cytosol
MOCS3	Cytosol
MON1A	Cytosol
