Protein	Localization
CHPF2	Secretory
CHPT1	Secretory
CHRAC1	Nucleus
CHRFAM7A	Secretory
CHST1	Secretory
CHST10	Secretory
CHST11	Secretory
CHST12	Secretory
CHST13	Secretory
CHST14	Secretory
CHST15	Secretory
CHST2	Secretory
CHST3	Secretory
CHST4	Secretory
CHST5	Secretory
CHST6	Secretory
CHST7	Secretory
CHST8	Secretory
CHST9	Secretory
CHSY1	Secretory
CHSY3	Secretory
CHTF18	Nucleus
CHTF8	Nucleus
CIC	Nucleus
CINP	Nucleus
CIPC	Nucleus
CIRH1A	Nucleus
CISD1	Mitochondria
CISD3	Mitochondria
CIT	Cytosol
CIZ1	Nucleus
CKB	Cytosol
CKM	Cytosol
CKMT1A	Mitochondria
CKMT2	Mitochondria
CKS1B	Nucleus
CLASRP	Nucleus
CLC	Cytosol
CLCA4	Secretory
CLCN1	Secretory
CLCN2	Secretory
CLCN4	Secretory
CLCN6	Secretory
CLCN7	Secretory
CLCNKA	Secretory
CLCNKB	Secretory
CLEC10A	Secretory
CLEC12A	Secretory
CLEC12B	Secretory
CLEC16A	Secretory
CLEC1A	Secretory
CLEC1B	Secretory
CLEC2A	Secretory
CLEC2B	Secretory
CLEC4A	Secretory
CLEC4C	Secretory
CLEC4D	Secretory
CLEC4E	Secretory
CLEC4G	Secretory
CLEC5A	Secretory
CLEC6A	Secretory
CLECL1	Secretory
CLGN	Secretory
CLIP2	Cytosol
CLK1	Nucleus
CLK2	Nucleus
CLK4	Nucleus
CLLU1	Cytosol
CLN3	Secretory
CLN5	Secretory
CLN6	Secretory
CLP1	Nucleus
CLPB	Mitochondria
CLPP	Mitochondria
CLPTM1	Secretory
CLRN1	Secretory
CLSPN	Nucleus
CLUH	Cytosol
CLYBL	Mitochondria
CMAS	Nucleus
CMBL	Cytosol
CMC1	Mitochondria
CMC2	Mitochondria
CMC4	Mitochondria
CMKLR1	Secretory
CMPK2	Mitochondria
CMTR1	Nucleus
CNBD2	Cytosol
CNDP2	Cytosol
CNGA2	Secretory
CNN1	Cytosol
CNNM1	Secretory
CNNM2	Secretory
CNNM3	Secretory
CNNM4	Secretory
CNPY2	Secretory
CNPY3	Secretory
CNR1	Secretory
CNTF	Cytosol
CNTFR	Secretory
CNTLN	Cytosol
CNTN1	Secretory
CNTN2	Secretory
CNTN3	Secretory
CNTN5	Secretory
CNTN6	Secretory
CNTROB	Cytosol
COA1	Mitochondria
COA3	Mitochondria
COA4	Mitochondria
COA5	Mitochondria
COA6	Mitochondria
COA7	Mitochondria
COG1	Secretory
COG3	Secretory
COG6	Secretory
COG7	Secretory
COG8	Secretory
COL11A1	Secretory
COL11A2	Secretory
COL12A1	Secretory
COL13A1	Secretory
COL14A1	Secretory
COL15A1	Secretory
COL16A1	Secretory
COL18A1	Secretory
COL19A1	Secretory
COL1A2	Secretory
COL20A1	Secretory
COL21A1	Secretory
COL22A1	Secretory
COL23A1	Secretory
COL24A1	Secretory
COL27A1	Secretory
COL28A1	Secretory
COL2A1	Secretory
COL3A1	Secretory
COL4A1	Secretory
COL4A4	Secretory
COL4A6	Secretory
COL5A1	Secretory
COL5A2	Secretory
COL5A3	Secretory
COL8A2	Secretory
COL9A1	Secretory
COL9A2	Secretory
COL9A3	Secretory
COLCA2	Cytosol
COLGALT1	Secretory
COLGALT2	Secretory
COLQ	Cytosol
COMMD2	Cytosol
COMTD1	Mitochondria
COPRS	Nucleus
COQ10A	Mitochondria
COQ10B	Mitochondria
COQ2	Mitochondria
COQ3	Mitochondria
COQ4	Mitochondria
COQ5	Mitochondria
COQ7	Mitochondria
COQ9	Mitochondria
CORO1B	Cytosol
CORO2A	Cytosol
CORO2B	Cytosol
CORO6	Cytosol
COX10	Mitochondria
COX11	Mitochondria
COX14	Mitochondria
COX15	Mitochondria
COX16	Mitochondria
COX17	Mitochondria
COX18	Mitochondria
COX19	Cytosol
COX20	Mitochondria
COX4I1	Mitochondria
COX4I2	Mitochondria
COX5A	Mitochondria
COX5B	Mitochondria
COX6A1	Mitochondria
COX6A2	Mitochondria
COX6B1	Mitochondria
COX6B2	Mitochondria
COX6C	Mitochondria
COX7A1	Mitochondria
COX7A2	Mitochondria
COX7A2L	Mitochondria
COX7A2P2	Mitochondria
COX7B	Mitochondria
COX7B2	Mitochondria
COX7C	Mitochondria
COX8A	Mitochondria
COX8C	Mitochondria
CPD	Secretory
CPEB2	Cytosol
CPED1	Secretory
CPM	Secretory
CPNE5	Cytosol
CPOX	Mitochondria
CPPED1	Cytosol
CPSF1	Nucleus
CPSF2	Nucleus
CPSF3	Nucleus
CPSF3L	Cytosol
CPSF4	Nucleus
CPSF6	Nucleus
CPSF7	Nucleus
CPT1A	Mitochondria
CPT1B	Mitochondria
CPT2	Mitochondria
CR1	Secretory
CR2	Secretory
CRABP1	Cytosol
CRACR2A	Cytosol
CRACR2B	Cytosol
CRAMP1L	Nucleus
CRB2	Secretory
CREB1	Nucleus
CREB5	Nucleus
CREBL2	Nucleus
CREBZF	Nucleus
CRELD2	Secretory
CRHR1	Secretory
CRHR2	Secretory
CRIM1	Secretory
CRIP1	Cytosol
CRIP2	Cytosol
CRIP3	Cytosol
CRIPT	Cytosol
CRLF3	Cytosol
CRLS1	Mitochondria
CRNN	Cytosol
CROT	Secretory
CRTAC1	Cytosol
CRTAP	Secretory
CRX	Nucleus
CRYL1	Cytosol
CRYM	Cytosol
CRYZ	Cytosol
CRYZL1	Cytosol
CS	Mitochondria
CSDE1	Cytosol
CSF1R	Secretory
CSGALNACT1	Secretory
CSGALNACT2	Secretory
CSH1	Secretory
CSH2	Secretory
CSMD2	Secretory
CSMD3	Secretory
CSNK1A1L	Cytosol
CSNK1G1	Cytosol
CSNK1G2	Cytosol
CSNK1G3	Cytosol
CSNK2A1	Nucleus
CSPG4P5	Secretory
CSRNP1	Nucleus
CSRNP2	Nucleus
CSRNP3	Nucleus
CSRP1	Nucleus
CSRP2	Nucleus
CSTA	Cytosol
CSTF1	Nucleus
CSTF2T	Nucleus
CSTF3	Nucleus
CT83	Secretory
CTAG1A	Cytosol
CTAG2	Cytosol
CTAGE5	Secretory
CTBS	Secretory
CTDSP1	Nucleus
CTDSP2	Nucleus
CTDSPL	Nucleus
CTDSPL2	Nucleus
CTH	Cytosol
CTLA4	Secretory
CTNNA3	Cytosol
CTR9	Nucleus
CTSA	Secretory
CTSC	Secretory
CTSE	Secretory
CTSF	Secretory
CTSH	Secretory
CTSK	Secretory
CTSL	Secretory
CTSO	Secretory
CTSS	Secretory
CTSV	Secretory
CTSZ	Secretory
CTTNBP2	Cytosol
CTTNBP2NL	Cytosol
CTU1	Cytosol
CTU2	Cytosol
CUL4A	Nucleus
CUL4B	Nucleus
CUL5	Cytosol
CUL9	Cytosol
CUX1	Secretory
CUX2	Nucleus
CWC15	Nucleus
CWC25	Nucleus
CX3CR1	Secretory
CXCL14	Secretory
CXCR1	Secretory
CXCR2	Secretory
CXCR3	Secretory
CXCR5	Secretory
CXCR6	Secretory
CXorf23	Mitochondria
CXorf67	Nucleus
CXXC4	Cytosol
CYB561A3	Secretory
CYB5B	Mitochondria
CYB5R1	Mitochondria
CYB5R4	Secretory
CYB5RL	Nucleus
CYBA	Secretory
CYBB	Secretory
CYBRD1	Secretory
CYC1	Mitochondria
CYCS	Mitochondria
CYGB	Cytosol
CYP11A1	Mitochondria
CYP11B1	Mitochondria
CYP11B2	Mitochondria
CYP19A1	Secretory
CYP1A1	Secretory
CYP1A2	Secretory
CYP21A2	Secretory
CYP24A1	Mitochondria
CYP26A1	Secretory
CYP26B1	Secretory
CYP26C1	Secretory
CYP27A1	Mitochondria
CYP27B1	Mitochondria
CYP2A13	Secretory
CYP2A6	Secretory
CYP2A7	Secretory
CYP2B6	Secretory
CYP2C18	Secretory
CYP2C19	Secretory
CYP2C8	Secretory
CYP2C9	Secretory
CYP2D6	Secretory
CYP2E1	Secretory
CYP2F1	Secretory
CYP2J2	Secretory
CYP2R1	Secretory
CYP2S1	Secretory
CYP2U1	Secretory
CYP39A1	Secretory
CYP3A4	Secretory
CYP3A43	Secretory
CYP3A5	Secretory
CYP3A7	Secretory
CYP46A1	Secretory
CYP4A11	Secretory
CYP4A22	Secretory
CYP4B1	Secretory
CYP4F11	Secretory
CYP4F12	Secretory
CYP4F2	Secretory
CYP4F22	Secretory
CYP4F3	Secretory
CYP4F8	Secretory
CYP4V2	Secretory
CYP4X1	Secretory
CYP4Z1	Secretory
CYP51A1	Secretory
CYP7A1	Secretory
CYP7B1	Secretory
CYP8B1	Secretory
CYSLTR1	Secretory
CYSLTR2	Secretory
CYTH4	Secretory
D2HGDH	Mitochondria
DACH1	Nucleus
DACH2	Nucleus
DACT3	Cytosol
DAD1	Secretory
DAGLA	Secretory
DAGLB	Secretory
DAO	Secretory
DAOA	Secretory
DAP3	Mitochondria
DAPK1	Cytosol
DARS	Cytosol
DARS2	Mitochondria
DAW1	Cytosol
DBF4	Nucleus
DBF4B	Nucleus
DBNDD1	Cytosol
DBNDD2	Cytosol
DBP	Nucleus
DBR1	Nucleus
DBT	Mitochondria
DBX1	Nucleus
DBX2	Nucleus
DCAF11	Nucleus
DCAF12	Cytosol
DCAF17	Nucleus
DCAF5	Mitochondria
DCAF6	Nucleus
DCAKD	Mitochondria
DCBLD2	Secretory
DCHS1	Secretory
DCHS2	Secretory
DCK	Nucleus
DCLK2	Cytosol
DCLRE1A	Nucleus
DCLRE1C	Nucleus
DCTD	Cytosol
DCTN1	Cytosol
DCTN6	Cytosol
DCTPP1	Cytosol
DCUN1D1	Nucleus
DCUN1D3	Secretory
DCUN1D4	Nucleus
DCX	Cytosol
DDB2	Nucleus
DDHD1	Cytosol
DDIT4L	Cytosol
DDO	Secretory
DDOST	Secretory
DDR2	Secretory
DDRGK1	Secretory
DDT	Cytosol
DDTL	Cytosol
DDX11L8	Nucleus
DDX12P	Nucleus
DDX17	Nucleus
DDX18	Nucleus
DDX21	Nucleus
DDX23	Nucleus
DDX24	Nucleus
DDX27	Nucleus
DDX41	Nucleus
DDX47	Nucleus
DDX5	Nucleus
DDX50	Nucleus
DDX51	Nucleus
DDX52	Nucleus
DDX53	Nucleus
DDX54	Nucleus
DDX56	Nucleus
DDX6	Cytosol
DDX60	Cytosol
DECR1	Mitochondria
DECR2	Secretory
DEDD2	Nucleus
DEFA6	Secretory
DEFB1	Secretory
DEFB103A	Secretory
DEFB4A	Secretory
DEGS2	Secretory
DEK	Nucleus
DENND1B	Cytosol
DENND1C	Cytosol
DENND2A	Cytosol
DENND2D	Cytosol
DENND4A	Nucleus
DENND4B	Secretory
DENND5A	Secretory
DENND6B	Secretory
DEPDC1	Nucleus
DEPDC1B	Cytosol
DEPDC7	Cytosol
DEPP	Cytosol
DERL1	Secretory
DERL2	Secretory
DERL3	Secretory
DES	Cytosol
DESI2	Cytosol
DET1	Nucleus
DFFA	Cytosol
DFNA5	Cytosol
DFNB31	Cytosol
DGAT1	Secretory
DGAT2L6	Secretory
DGCR14	Nucleus
DGCR6	Nucleus
DGCR6L	Nucleus
DGKB	Cytosol
DGUOK	Mitochondria
DHCR7	Secretory
DHDDS	Secretory
DHFRL1	Mitochondria
DHODH	Mitochondria
DHPS	Cytosol
DHRS3	Secretory
DHRS7B	Secretory
DHRS9	Secretory
DHTKD1	Mitochondria
DHX15	Nucleus
DHX16	Nucleus
DHX29	Cytosol
DHX32	Mitochondria
DHX33	Nucleus
DHX34	Mitochondria
DHX37	Nucleus
DHX38	Nucleus
DHX40	Nucleus
DHX57	Mitochondria
DHX58	Cytosol
DHX8	Nucleus
DICER1	Cytosol
DIEXF	Nucleus
DIMT1	Nucleus
DIO1	Secretory
DIO2	Secretory
DIO3	Secretory
DIP2A	Nucleus
DIP2C	Nucleus
DIRAS1	Secretory
DIRAS2	Secretory
DIRAS3	Secretory
DIRC2	Secretory
DIS3L	Cytosol
DIS3L2	Cytosol
DISP1	Secretory
DISP2	Secretory
DIXDC1	Cytosol
DLAT	Mitochondria
DLD	Mitochondria
DLEC1	Cytosol
DLL4	Secretory
DLST	Mitochondria
DLX1	Nucleus
DLX2	Nucleus
DLX3	Nucleus
DLX4	Nucleus
DLX5	Nucleus
DLX6	Nucleus
DMBX1	Nucleus
DMC1	Nucleus
DMGDH	Mitochondria
DMRT1	Nucleus
DMRT2	Nucleus
DMRT3	Nucleus
DMRTA1	Nucleus
DMRTA2	Nucleus
DMRTB1	Nucleus
DMRTC1	Nucleus
DMRTC2	Nucleus
DMTF1	Nucleus
DNAAF2	Cytosol
DNAAF3	Cytosol
DNAAF5	Cytosol
DNAH1	Cytosol
DNAH10	Cytosol
DNAH11	Cytosol
DNAH12	Cytosol
DNAH14	Cytosol
DNAH17	Cytosol
DNAH2	Cytosol
DNAH3	Cytosol
DNAH5	Cytosol
DNAH6	Cytosol
DNAH7	Cytosol
DNAH8	Cytosol
DNAH9	Cytosol
DNAI1	Cytosol
DNAI2	Cytosol
DNAJB11	Secretory
DNAJB13	Cytosol
DNAJB14	Secretory
DNAJB9	Secretory
DNAJC10	Secretory
DNAJC11	Mitochondria
DNAJC13	Secretory
DNAJC14	Secretory
DNAJC15	Mitochondria
DNAJC19	Mitochondria
DNAJC24	Cytosol
DNAJC27	Nucleus
DNAJC28	Secretory
DNAJC3	Secretory
DNAJC30	Mitochondria
DNAJC5B	Secretory
DNAJC6	Cytosol
DNAL4	Cytosol
DNALI1	Cytosol
DNASE1L1	Secretory
DNASE1L3	Nucleus
DNASE2	Secretory
DNASE2B	Secretory
DNLZ	Mitochondria
DNM1	Cytosol
DNM3	Cytosol
DNMT1	Nucleus
DNMT3B	Nucleus
DNMT3L	Nucleus
DNPEP	Cytosol
DNTT	Nucleus
DNTTIP1	Nucleus
DNTTIP2	Nucleus
DOCK11	Cytosol
DOCK3	Cytosol
DOCK5	Cytosol
DOCK7	Cytosol
DOHH	Cytosol
DOK2	Cytosol
DOLK	Secretory
DOLPP1	Secretory
DONSON	Nucleus
DOPEY2	Secretory
DOT1L	Nucleus
DPAGT1	Secretory
DPCD	Nucleus
DPF1	Cytosol
DPF3	Nucleus
DPH2	Cytosol
DPH5	Cytosol
DPM1	Secretory
DPM2	Secretory
DPM3	Secretory
DPP10	Secretory
DPP3	Cytosol
DPP6	Secretory
DPP8	Cytosol
DPPA2	Nucleus
DPPA4	Nucleus
DPPA5	Cytosol
DPRX	Nucleus
DPY19L1	Nucleus
DPY19L2	Nucleus
DPY19L2P2	Nucleus
DPY19L3	Nucleus
DPY19L4	Nucleus
DPYD	Cytosol
DPYS	Cytosol
DPYSL4	Cytosol
DPYSL5	Cytosol
DQX1	Nucleus
DR1	Nucleus
DRAM1	Secretory
DRAP1	Nucleus
DRC1	Cytosol
DRD2	Secretory
DRD4	Secretory
DRD5	Secretory
DRG1	Cytosol
DRG2	Cytosol
DRGX	Nucleus
DSCC1	Nucleus
DSCR3	Nucleus
DSEL	Secretory
DSG4	Secretory
DSN1	Nucleus
DSTN	Cytosol
DTD2	Cytosol
DTHD1	Nucleus
DTNB	Cytosol
DTX3	Cytosol
DTX4	Cytosol
DUOX1	Secretory
DUOX2	Secretory
DUOXA2	Secretory
DUPD1	Cytosol
DUS1L	Cytosol
DUS3L	Cytosol
DUS4L	Cytosol
DUSP1	Nucleus
DUSP11	Nucleus
DUSP12	Nucleus
DUSP19	Cytosol
DUSP2	Nucleus
DUSP3	Nucleus
DUSP4	Nucleus
DUSP5	Nucleus
DUSP6	Cytosol
DUSP7	Cytosol
DUSP9	Cytosol
DUX1	Nucleus
DUX2	Nucleus
DUX3	Nucleus
DUX4	Nucleus
DUX4L2	Nucleus
DUX4L3	Nucleus
DUX4L4	Nucleus
DUX4L5	Nucleus
DUX4L6	Nucleus
DUX4L7	Nucleus
DUX4L9	Nucleus
DUX5	Nucleus
DUXA	Nucleus
DVL1P1	Cytosol
DVL3	Cytosol
DXO	Nucleus
DYNC1H1	Cytosol
DYNC1I2	Cytosol
DYNC1LI2	Cytosol
DYNC2LI1	Cytosol
DYNLL2	Cytosol
DYNLRB1	Cytosol
DYNLRB2	Cytosol
DYRK1A	Nucleus
DYRK1B	Nucleus
DYRK3	Nucleus
DYTN	Secretory
DZIP1L	Cytosol
DZIP3	Cytosol
E2F1	Nucleus
E2F2	Nucleus
E2F3	Nucleus
E2F4	Nucleus
E2F5	Nucleus
E2F6	Nucleus
E2F7	Nucleus
E2F8	Nucleus
EAF2	Nucleus
EARS2	Mitochondria
EBAG9	Secretory
EBF1	Nucleus
EBF2	Nucleus
EBF3	Nucleus
EBF4	Nucleus
EBNA1BP2	Nucleus
EBP	Secretory
EBPL	Secretory
ECE1	Secretory
ECEL1	Secretory
ECHDC1	Cytosol
ECHDC2	Mitochondria
ECHDC3	Mitochondria
ECHS1	Mitochondria
ECI1	Mitochondria
EDA2R	Secretory
EDAR	Secretory
EDARADD	Cytosol
EDC3	Cytosol
EDEM1	Secretory
EDEM2	Secretory
EDEM3	Secretory
EDNRA	Secretory
EDNRB	Secretory
EDRF1	Nucleus
EED	Nucleus
EEF1A1P5	Cytosol
EEF1A2	Nucleus
EEF1B2	Cytosol
EEF1D	Nucleus
EEF2K	Cytosol
EFCAB6	Nucleus
EFHC1	Cytosol
EFHD1	Mitochondria
EFNA2	Secretory
EFNA3	Secretory
EFNB3	Secretory
EFS	Cytosol
EFTUD2	Nucleus
EGLN2	Nucleus
EGR1	Nucleus
EGR2	Nucleus
EGR3	Nucleus
EGR4	Nucleus
EHD1	Secretory
EHF	Nucleus
EHHADH	Secretory
EHMT1	Nucleus
EHMT2	Nucleus
EID2	Nucleus
EID2B	Nucleus
EIF1AD	Nucleus
EIF1AX	Cytosol
EIF2AK1	Cytosol
EIF2AK3	Secretory
EIF2AK4	Cytosol
EIF2B2	Cytosol
EIF2B3	Cytosol
EIF2B4	Cytosol
EIF2D	Cytosol
EIF2S2	Cytosol
EIF2S3	Cytosol
EIF3A	Cytosol
EIF3B	Cytosol
EIF3C	Cytosol
EIF3CL	Cytosol
EIF3D	Cytosol
EIF3F	Cytosol
EIF3H	Cytosol
EIF3I	Cytosol
EIF3J	Cytosol
EIF3L	Cytosol
EIF3M	Cytosol
EIF4B	Cytosol
EIF4E	Cytosol
EIF4E1B	Cytosol
EIF4E2	Cytosol
EIF4E3	Cytosol
EIF4EBP2	Cytosol
EIF4G3	Cytosol
EIF5B	Cytosol
ELF1	Nucleus
ELF2	Nucleus
ELF5	Nucleus
ELK1	Nucleus
ELK3	Nucleus
ELK4	Nucleus
ELL2	Nucleus
ELL3	Nucleus
ELMO3	Cytosol
ELMOD3	Cytosol
ELMSAN1	Nucleus
ELOF1	Nucleus
ELOVL1	Secretory
ELOVL2	Secretory
ELOVL3	Secretory
ELOVL4	Secretory
ELOVL6	Secretory
ELOVL7	Secretory
ELTD1	Secretory
EMC6	Secretory
EMC8	Cytosol
EMC9	Cytosol
EME1	Nucleus
EME2	Nucleus
EMG1	Nucleus
EML3	Cytosol
EML4	Cytosol
EML5	Cytosol
EML6	Cytosol
EMP1	Secretory
EMP3	Secretory
EMR1	Secretory
EMSY	Nucleus
EMX2	Nucleus
EN1	Nucleus
EN2	Nucleus
ENAH	Cytosol
ENDOG	Mitochondria
ENGASE	Cytosol
ENKD1	Cytosol
ENKUR	Cytosol
ENO3	Cytosol
ENOSF1	Mitochondria
ENPP4	Secretory
ENPP6	Secretory
ENSA	Cytosol
ENTPD1	Secretory
ENTPD3	Secretory
ENTPD5	Secretory
ENTPD8	Secretory
ENY2	Nucleus
EOGT	Secretory
EOMES	Nucleus
EP400	Nucleus
EPB41L1	Cytosol
EPB41L4A	Cytosol
EPB41L4B	Cytosol
EPC1	Nucleus
EPC2	Nucleus
EPDR1	Secretory
EPG5	Cytosol
EPHA1	Secretory
EPHA10	Secretory
EPHA7	Secretory
EPHB4	Secretory
EPHX1	Secretory
EPM2AIP1	Secretory
EPPK1	Cytosol
EPRS	Cytosol
EPS8L1	Cytosol
EPS8L2	Cytosol
EPS8L3	Cytosol
EPT1	Secretory
ERAP1	Secretory
ERAP2	Secretory
ERAS	Secretory
ERCC3	Nucleus
ERCC4	Nucleus
ERCC5	Nucleus
ERCC6	Nucleus
ERCC8	Nucleus
ERF	Nucleus
ERLEC1	Secretory
ERLIN1	Secretory
ERLIN2	Secretory
ERMARD	Secretory
ERMN	Cytosol
ERMP1	Secretory
ERN1	Secretory
ERN2	Secretory
ERO1L	Secretory
ERO1LB	Secretory
ERP27	Secretory
ERP44	Secretory
ERVFC1	Secretory
ERVFRD-1	Secretory
ERVK-10	Secretory
ERVK-18	Secretory
ERVK-19	Secretory
ERVK-21	Secretory
ERVK-24	Secretory
ERVK-25	Secretory
ERVK-6	Secretory
ERVK-7	Secretory
ERVK-8	Secretory
ERVK-9	Secretory
ERVK13-1	Secretory
ERVPABLB-1	Secretory
ERVS71-1	Secretory
ERVW-1	Secretory
ESCO1	Nucleus
ESCO2	Nucleus
ESF1	Nucleus
ESPN	Cytosol
ESR2	Nucleus
ESRG	Nucleus
ESRP1	Nucleus
ESRP2	Nucleus
ESRRA	Nucleus
ESRRB	Nucleus
ESRRG	Nucleus
ETAA1	Cytosol
ETF1	Cytosol
ETFA	Mitochondria
ETFB	Mitochondria
ETFDH	Mitochondria
ETNK1	Cytosol
ETNK2	Cytosol
ETNPPL	Mitochondria
ETS2	Nucleus
ETV1	Nucleus
ETV2	Nucleus
ETV3	Nucleus
ETV3L	Nucleus
ETV4	Nucleus
ETV5	Nucleus
ETV6	Nucleus
ETV7	Nucleus
EVI2B	Secretory
EVL	Cytosol
EVX1	Nucleus
EVX2	Nucleus
EXOC5	Cytosol
EXOC8	Cytosol
EXOG	Mitochondria
EXPH5	Secretory
EXTL1	Secretory
EXTL2	Secretory
EXTL3	Secretory
EZH1	Nucleus
EZH2	Nucleus
F2R	Secretory
F2RL1	Secretory
F2RL2	Secretory
F2RL3	Secretory
F8A1	Nucleus
FA2H	Secretory
FAAP100	Nucleus
FAAP20	Nucleus
FAAP24	Nucleus
FABP1	Cytosol
FABP12	Cytosol
FABP2	Cytosol
FABP3	Cytosol
FABP5	Cytosol
FABP6	Cytosol
FABP7	Cytosol
FABP9	Cytosol
FADS2	Secretory
FADS2P1	Secretory
FADS3	Secretory
FAF1	Nucleus
FAF2	Secretory
FAH	Cytosol
FAIM	Cytosol
FAM101A	Cytosol
FAM101B	Cytosol
FAM103A1	Nucleus
FAM107A	Nucleus
FAM110B	Cytosol
FAM114A1	Cytosol
FAM115A	Secretory
FAM115C	Secretory
FAM120B	Nucleus
FAM120C	Nucleus
FAM127A	Secretory
FAM136A	Cytosol
FAM13A	Cytosol
FAM13B	Cytosol
FAM154A	Cytosol
FAM156A	Nucleus
FAM161A	Cytosol
FAM162A	Mitochondria
FAM166A	Nucleus
FAM169A	Nucleus
FAM170A	Nucleus
FAM172A	Secretory
FAM175A	Nucleus
FAM185A	Cytosol
FAM188A	Nucleus
FAM192A	Nucleus
FAM195B	Nucleus
FAM198B	Secretory
FAM19A1	Secretory
FAM19A2	Cytosol
FAM205A	Nucleus
FAM208A	Nucleus
FAM209A	Nucleus
FAM209B	Nucleus
FAM20B	Secretory
FAM20C	Secretory
FAM210A	Mitochondria
FAM213A	Cytosol
FAM213B	Cytosol
FAM214B	Nucleus
FAM21A	Secretory
FAM21B	Secretory
FAM21D	Secretory
FAM220A	Nucleus
FAM222B	Nucleus
FAM26D	Secretory
FAM26E	Secretory
FAM26F	Secretory
FAM32A	Nucleus
FAM50A	Nucleus
FAM50B	Nucleus
FAM53A	Nucleus
FAM57A	Secretory
FAM58A	Nucleus
FAM58BP	Nucleus
FAM60A	Nucleus
FAM63A	Nucleus
FAM63B	Nucleus
FAM65A	Cytosol
FAM65C	Cytosol
FAM69A	Secretory
FAM69B	Secretory
FAM69C	Secretory
FAM71A	Nucleus
FAM71B	Nucleus
FAM71C	Nucleus
FAM71E1	Nucleus
FAM71E2	Nucleus
FAM71F1	Nucleus
FAM71F2	Nucleus
FAM73A	Mitochondria
FAM73B	Mitochondria
FAM76A	Nucleus
FAM76B	Nucleus
FAM81B	Nucleus
FAM83A	Cytosol
FAM83D	Cytosol
FAM83H	Cytosol
FAM86A	Cytosol
FAM96A	Cytosol
FAM9A	Nucleus
FAM9B	Nucleus
FAM9C	Nucleus
FANCB	Nucleus
FANCE	Nucleus
FANCF	Nucleus
FANCM	Nucleus
FAR1	Secretory
FARS2	Mitochondria
FARSA	Cytosol
FARSB	Cytosol
FASTK	Mitochondria
FASTKD1	Mitochondria
FASTKD3	Mitochondria
FAT3	Secretory
FAT4	Secretory
FATE1	Secretory
FBL	Nucleus
FBLIM1	Cytosol
FBLL1	Nucleus
FBLN7	Cytosol
FBP1	Cytosol
FBXL12	Cytosol
FBXL14	Cytosol
FBXL15	Cytosol
FBXL16	Cytosol
FBXL20	Cytosol
FBXL22	Cytosol
FBXL7	Cytosol
FBXO10	Cytosol
FBXO11	Nucleus
FBXO18	Nucleus
FBXO22	Cytosol
FBXO25	Nucleus
FBXO4	Cytosol
FBXO40	Cytosol
FBXO43	Nucleus
FBXO6	Cytosol
FBXO9	Cytosol
FBXW2	Cytosol
FBXW5	Cytosol
FCAMR	Secretory
FCER1A	Secretory
FCER1G	Secretory
FCER2	Secretory
FCF1	Nucleus
FCGR1A	Secretory
FCGR1B	Secretory
FCGR1C	Secretory
FCGR2A	Secretory
FCGR2B	Secretory
FCGR3A	Secretory
FCGR3B	Secretory
FCGRT	Secretory
FCHO1	Secretory
FCRL1	Secretory
FCRL2	Secretory
FCRL3	Secretory
FCRL4	Secretory
FCRL5	Secretory
FCRL6	Secretory
FCRLA	Cytosol
FDFT1	Secretory
FDPS	Cytosol
FDX1	Mitochondria
FDX1L	Mitochondria
FDXACB1	Cytosol
FDXR	Mitochondria
FECH	Mitochondria
FEM1A	Cytosol
FEM1C	Cytosol
FER1L5	Secretory
FERD3L	Nucleus
FERMT3	Cytosol
FEV	Nucleus
FEZF1	Nucleus
FEZF2	Nucleus
FFAR1	Secretory
FFAR2	Secretory
FFAR3	Secretory
FGD3	Cytosol
FGD4	Cytosol
FGD6	Cytosol
FGF12	Nucleus
FGF14	Nucleus
FGF3	Secretory
FGF7	Secretory
FGFR1OP	Cytosol
FGFR1OP2	Cytosol
FGGY	Cytosol
FHL5	Nucleus
FHOD1	Cytosol
FHOD3	Cytosol
FIGLA	Nucleus
FIGNL1	Nucleus
FILIP1	Cytosol
FIP1L1	Nucleus
FITM1	Secretory
FITM2	Secretory
FKBP10	Secretory
FKBP11	Secretory
FKBP14	Secretory
FKBP1A	Cytosol
FKBP2	Secretory
FKBP3	Nucleus
FKBP7	Secretory
FKBP9	Secretory
FKBP9P1	Secretory
FKBPL	Secretory
FKTN	Secretory
FLI1	Nucleus
FLNA	Cytosol
FLNB	Cytosol
FLOT2	Secretory
FLVCR2	Secretory
FLYWCH1	Nucleus
FMNL2	Cytosol
FMO1	Secretory
FMO2	Secretory
FMO3	Secretory
FMO4	Secretory
FMO5	Secretory
FMO6P	Secretory
FMR1NB	Nucleus
FN3K	Cytosol
FN3KRP	Cytosol
FNBP4	Nucleus
FNDC3A	Secretory
FNDC8	Nucleus
FNIP1	Cytosol
FNIP2	Cytosol
FNTA	Cytosol
FNTB	Cytosol
FOLH1B	Cytosol
FOLR4	Secretory
FOSB	Nucleus
FOSL1	Nucleus
FOSL2	Nucleus
FOXA1	Nucleus
FOXA3	Nucleus
FOXB1	Nucleus
FOXB2	Nucleus
FOXC1	Nucleus
FOXC2	Nucleus
FOXD1	Nucleus
FOXD2	Nucleus
FOXD3	Nucleus
FOXD4	Nucleus
FOXD4L1	Nucleus
FOXD4L2	Nucleus
FOXD4L3	Nucleus
FOXD4L4	Nucleus
FOXD4L5	Nucleus
