,Score,Localization,Dataset_Name,Type
PPIA,-0.05876539,Cytosol,Lung_NAT_MD,Transcriptome
PPID,-0.03064228,Cytosol,Lung_NAT_MD,Transcriptome
PPIL2,-0.14730513,Nucleus,Lung_NAT_MD,Transcriptome
PPIL3,-0.014524377,Cytosol,Lung_NAT_MD,Transcriptome
PPIP5K2,-0.03686537,Cytosol,Lung_NAT_MD,Transcriptome
PPM1A,-0.04550234,Cytosol,Lung_NAT_MD,Transcriptome
PPM1B,-0.04777087,Cytosol,Lung_NAT_MD,Transcriptome
PPM1F,-0.05084537,Cytosol,Lung_NAT_MD,Transcriptome
PPM1H,-0.146002,Cytosol,Lung_NAT_MD,Transcriptome
PPM1L,-0.02238689,Secretory,Lung_NAT_MD,Transcriptome
PPME1,-0.072827674,Cytosol,Lung_NAT_MD,Transcriptome
PPP1CB,-0.051386464,Cytosol,Lung_NAT_MD,Transcriptome
PPP1R11,-0.00046153794,Cytosol,Lung_NAT_MD,Transcriptome
PPP1R14B,-0.12635146,Cytosol,Lung_NAT_MD,Transcriptome
PPP1R2,-0.050820235,Cytosol,Lung_NAT_MD,Transcriptome
PPP1R7,-0.092833765,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R1A,-0.113131344,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R1B,-0.044638973,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R2A,-0.05182283,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R3A,-0.049158484,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R5C,-0.05122928,Cytosol,Lung_NAT_MD,Transcriptome
PPP2R5D,-0.12937073,Cytosol,Lung_NAT_MD,Transcriptome
PPP3CB,-0.04764844,Cytosol,Lung_NAT_MD,Transcriptome
PPP4C,-0.08486613,Cytosol,Lung_NAT_MD,Transcriptome
PPP4R1,-0.03487085,Cytosol,Lung_NAT_MD,Transcriptome
PPP5C,-0.105119914,Cytosol,Lung_NAT_MD,Transcriptome
PPP6R1,-0.06716212,Cytosol,Lung_NAT_MD,Transcriptome
PRDM2,0.030202636,Nucleus,Lung_NAT_MD,Transcriptome
PRDX1,-0.053581607,Cytosol,Lung_NAT_MD,Transcriptome
PRDX6,-0.017682223,Cytosol,Lung_NAT_MD,Transcriptome
PREB,-0.14440146,Secretory,Lung_NAT_MD,Transcriptome
PREP,0.012228915,Cytosol,Lung_NAT_MD,Transcriptome
PREPL,-0.041169252,Cytosol,Lung_NAT_MD,Transcriptome
PRKAB1,-0.056357134,Cytosol,Lung_NAT_MD,Transcriptome
PRKAB2,-0.021833522,Cytosol,Lung_NAT_MD,Transcriptome
PRKAR1B,0.002471027,Cytosol,Lung_NAT_MD,Transcriptome
PRKCA,-0.046643924,Cytosol,Lung_NAT_MD,Transcriptome
PRKD2,-0.029845873,Cytosol,Lung_NAT_MD,Transcriptome
PRKRA,0.016291436,Nucleus,Lung_NAT_MD,Transcriptome
PRMT3,-0.026654225,Cytosol,Lung_NAT_MD,Transcriptome
PRMT5,-0.12981889,Cytosol,Lung_NAT_MD,Transcriptome
PRNP,-0.028510194,Secretory,Lung_NAT_MD,Transcriptome
PRPF19,-0.18211237,Nucleus,Lung_NAT_MD,Transcriptome
PRPF31,-0.19914465,Nucleus,Lung_NAT_MD,Transcriptome
PRPF38A,0.020334221,Nucleus,Lung_NAT_MD,Transcriptome
PRPF40A,0.020904368,Nucleus,Lung_NAT_MD,Transcriptome
PRPS2,-0.029228462,Cytosol,Lung_NAT_MD,Transcriptome
PRTFDC1,-0.016666971,Cytosol,Lung_NAT_MD,Transcriptome
PSEN1,-0.027437784,Secretory,Lung_NAT_MD,Transcriptome
PSMA1,-0.050661463,Cytosol,Lung_NAT_MD,Transcriptome
PSMA3,-0.047467377,Cytosol,Lung_NAT_MD,Transcriptome
PSMA4,-0.051549338,Cytosol,Lung_NAT_MD,Transcriptome
PSMA5,-0.06095597,Cytosol,Lung_NAT_MD,Transcriptome
PSMA6,-0.02583778,Cytosol,Lung_NAT_MD,Transcriptome
PSMA7,-0.06753522,Cytosol,Lung_NAT_MD,Transcriptome
PSMB2,-0.09362788,Cytosol,Lung_NAT_MD,Transcriptome
PSMB4,-0.1359036,Cytosol,Lung_NAT_MD,Transcriptome
PSMB5,-0.13004634,Cytosol,Lung_NAT_MD,Transcriptome
PSMB7,-0.14145741,Cytosol,Lung_NAT_MD,Transcriptome
PSMC1,-0.048474208,Cytosol,Lung_NAT_MD,Transcriptome
PSMC2,-0.05599595,Cytosol,Lung_NAT_MD,Transcriptome
PSMC3,-0.08231251,Cytosol,Lung_NAT_MD,Transcriptome
PSMC4,-0.0100801205,Cytosol,Lung_NAT_MD,Transcriptome
PSMC5,-0.12307717,Cytosol,Lung_NAT_MD,Transcriptome
PSMD1,0.008880186,Cytosol,Lung_NAT_MD,Transcriptome
PSMD11,-0.011792914,Cytosol,Lung_NAT_MD,Transcriptome
PSMD12,-0.05170809,Cytosol,Lung_NAT_MD,Transcriptome
PSMD13,-0.06169139,Cytosol,Lung_NAT_MD,Transcriptome
PSMD14,0.007206319,Cytosol,Lung_NAT_MD,Transcriptome
PSMD2,-0.05291059,Cytosol,Lung_NAT_MD,Transcriptome
PSMD3,-0.042591527,Cytosol,Lung_NAT_MD,Transcriptome
PSMD7,-0.03699504,Cytosol,Lung_NAT_MD,Transcriptome
PSMD8,-0.092742704,Cytosol,Lung_NAT_MD,Transcriptome
PSMD9,-0.10211258,Cytosol,Lung_NAT_MD,Transcriptome
PSME4,-0.034436896,Cytosol,Lung_NAT_MD,Transcriptome
PSMG1,-0.027492983,Cytosol,Lung_NAT_MD,Transcriptome
PSMG4,0.009138973,Cytosol,Lung_NAT_MD,Transcriptome
PSPC1,-0.013932632,Nucleus,Lung_NAT_MD,Transcriptome
PTDSS1,-0.11087453,Secretory,Lung_NAT_MD,Transcriptome
PTGES2,0.108787954,Mitochondria,Lung_NAT_MD,Transcriptome
PTGES3,-0.051149487,Cytosol,Lung_NAT_MD,Transcriptome
PTGFRN,-0.15051441,Secretory,Lung_NAT_MD,Transcriptome
PTGR1,0.0019233612,Cytosol,Lung_NAT_MD,Transcriptome
PTK7,-0.14612077,Secretory,Lung_NAT_MD,Transcriptome
PTP4A2,-0.051148485,Cytosol,Lung_NAT_MD,Transcriptome
PTPMT1,0.08288467,Mitochondria,Lung_NAT_MD,Transcriptome
PTPN1,-0.018085096,Secretory,Lung_NAT_MD,Transcriptome
PTPN11,-0.05043407,Cytosol,Lung_NAT_MD,Transcriptome
PTPN12,-0.051365834,Cytosol,Lung_NAT_MD,Transcriptome
PTPN13,-0.026986975,Secretory,Lung_NAT_MD,Transcriptome
PTPRA,-0.028133247,Secretory,Lung_NAT_MD,Transcriptome
PTPRE,-0.026912114,Secretory,Lung_NAT_MD,Transcriptome
PTPRF,-0.044818576,Secretory,Lung_NAT_MD,Transcriptome
PTPRJ,-0.1307521,Secretory,Lung_NAT_MD,Transcriptome
PTPRK,-0.028054912,Secretory,Lung_NAT_MD,Transcriptome
PTPRS,-0.061113052,Secretory,Lung_NAT_MD,Transcriptome
PTRH2,-0.02721998,Secretory,Lung_NAT_MD,Transcriptome
PTRHD1,-0.14695874,Cytosol,Lung_NAT_MD,Transcriptome
PTTG1IP,-0.009010157,Secretory,Lung_NAT_MD,Transcriptome
PUS3,0.010422467,Nucleus,Lung_NAT_MD,Transcriptome
PVR,-0.029414326,Secretory,Lung_NAT_MD,Transcriptome
PWWP2A,0.018958732,Nucleus,Lung_NAT_MD,Transcriptome
PXN,0.0017806778,Cytosol,Lung_NAT_MD,Transcriptome
PYCR1,0.12483737,Mitochondria,Lung_NAT_MD,Transcriptome
PYCR2,0.12651451,Mitochondria,Lung_NAT_MD,Transcriptome
PYGL,0.0015029971,Cytosol,Lung_NAT_MD,Transcriptome
PYGO2,-0.1569603,Nucleus,Lung_NAT_MD,Transcriptome
PYROXD1,-0.047935627,Cytosol,Lung_NAT_MD,Transcriptome
QDPR,-0.052080322,Cytosol,Lung_NAT_MD,Transcriptome
QPCTL,-0.06949922,Secretory,Lung_NAT_MD,Transcriptome
QSER1,0.02271534,Nucleus,Lung_NAT_MD,Transcriptome
QSOX1,-0.076972015,Secretory,Lung_NAT_MD,Transcriptome
QSOX2,-0.013263415,Secretory,Lung_NAT_MD,Transcriptome
QTRT1,-0.1013827,Cytosol,Lung_NAT_MD,Transcriptome
R3HCC1,-0.11355403,Cytosol,Lung_NAT_MD,Transcriptome
R3HDM2,0.0039670835,Cytosol,Lung_NAT_MD,Transcriptome
RAB10,-0.013113487,Secretory,Lung_NAT_MD,Transcriptome
RAB11FIP5,-0.03429531,Secretory,Lung_NAT_MD,Transcriptome
RAB12,-0.024251651,Secretory,Lung_NAT_MD,Transcriptome
RAB13,0.0032865726,Secretory,Lung_NAT_MD,Transcriptome
RAB14,-0.022061331,Secretory,Lung_NAT_MD,Transcriptome
RAB18,-0.021055445,Secretory,Lung_NAT_MD,Transcriptome
RAB1A,-0.03150847,Secretory,Lung_NAT_MD,Transcriptome
RAB1B,-0.09484564,Secretory,Lung_NAT_MD,Transcriptome
RAB20,-0.011411506,Secretory,Lung_NAT_MD,Transcriptome
RAB21,-0.03030342,Secretory,Lung_NAT_MD,Transcriptome
RAB22A,-0.019286336,Secretory,Lung_NAT_MD,Transcriptome
RAB23,-0.026121136,Secretory,Lung_NAT_MD,Transcriptome
RAB24,-0.10188519,Secretory,Lung_NAT_MD,Transcriptome
RAB27A,-0.03687397,Secretory,Lung_NAT_MD,Transcriptome
RAB27B,-0.009721428,Secretory,Lung_NAT_MD,Transcriptome
RAB2A,-0.020858765,Secretory,Lung_NAT_MD,Transcriptome
RAB2B,-0.038714312,Secretory,Lung_NAT_MD,Transcriptome
RAB30,-0.024279648,Secretory,Lung_NAT_MD,Transcriptome
RAB31,-0.011051887,Secretory,Lung_NAT_MD,Transcriptome
RAB32,-0.021949673,Secretory,Lung_NAT_MD,Transcriptome
RAB33B,-0.022519527,Secretory,Lung_NAT_MD,Transcriptome
RAB35,-0.041725658,Secretory,Lung_NAT_MD,Transcriptome
RAB43,-0.108444646,Secretory,Lung_NAT_MD,Transcriptome
RAB4A,-0.020118332,Secretory,Lung_NAT_MD,Transcriptome
RAB5A,-0.036280543,Secretory,Lung_NAT_MD,Transcriptome
RAB6A,-0.022606248,Secretory,Lung_NAT_MD,Transcriptome
RAB7A,-0.01383823,Secretory,Lung_NAT_MD,Transcriptome
RAB8A,-0.09849662,Secretory,Lung_NAT_MD,Transcriptome
RAB8B,-0.02404825,Secretory,Lung_NAT_MD,Transcriptome
RAB9A,0.0005344924,Secretory,Lung_NAT_MD,Transcriptome
RABAC1,-0.11638208,Secretory,Lung_NAT_MD,Transcriptome
RABEP1,-0.047091544,Cytosol,Lung_NAT_MD,Transcriptome
RABEPK,-0.1422729,Cytosol,Lung_NAT_MD,Transcriptome
RABGAP1,-0.04644214,Cytosol,Lung_NAT_MD,Transcriptome
RABGAP1L,-0.04492138,Cytosol,Lung_NAT_MD,Transcriptome
RABGGTA,-0.08750371,Cytosol,Lung_NAT_MD,Transcriptome
RABGGTB,-0.020328676,Cytosol,Lung_NAT_MD,Transcriptome
RABIF,-0.027153889,Cytosol,Lung_NAT_MD,Transcriptome
RABL3,-0.0202616,Secretory,Lung_NAT_MD,Transcriptome
RABL6,-0.08033336,Cytosol,Lung_NAT_MD,Transcriptome
RACGAP1,0.08294923,Mitochondria,Lung_NAT_MD,Transcriptome
RAD21,0.02073366,Nucleus,Lung_NAT_MD,Transcriptome
RAD23A,-0.021377765,Cytosol,Lung_NAT_MD,Transcriptome
RAD23B,-0.041010436,Cytosol,Lung_NAT_MD,Transcriptome
RAI1,-0.092114076,Nucleus,Lung_NAT_MD,Transcriptome
RALA,-0.022577172,Secretory,Lung_NAT_MD,Transcriptome
RALB,-0.02025925,Secretory,Lung_NAT_MD,Transcriptome
RALGAPA2,-0.05056848,Cytosol,Lung_NAT_MD,Transcriptome
RALGPS2,-0.032859832,Cytosol,Lung_NAT_MD,Transcriptome
RALY,-0.033159558,Nucleus,Lung_NAT_MD,Transcriptome
RAN,0.0072839186,Cytosol,Lung_NAT_MD,Transcriptome
RANBP1,-0.13053997,Cytosol,Lung_NAT_MD,Transcriptome
RANBP2,0.036447488,Nucleus,Lung_NAT_MD,Transcriptome
RANBP3,-0.12646472,Nucleus,Lung_NAT_MD,Transcriptome
RAP1A,-0.023064017,Secretory,Lung_NAT_MD,Transcriptome
RAP1B,-0.032382343,Secretory,Lung_NAT_MD,Transcriptome
RAP1GDS1,-0.0035391867,Cytosol,Lung_NAT_MD,Transcriptome
RAP2A,-0.01846832,Secretory,Lung_NAT_MD,Transcriptome
RAP2B,-0.13829169,Secretory,Lung_NAT_MD,Transcriptome
RAP2C,-0.020782167,Secretory,Lung_NAT_MD,Transcriptome
RAPH1,-0.048683684,Cytosol,Lung_NAT_MD,Transcriptome
RASA1,-0.051619843,Cytosol,Lung_NAT_MD,Transcriptome
RBBP5,0.013481957,Nucleus,Lung_NAT_MD,Transcriptome
RBBP8,0.02959427,Nucleus,Lung_NAT_MD,Transcriptome
RBBP9,-0.047039267,Cytosol,Lung_NAT_MD,Transcriptome
RBCK1,-0.08532252,Cytosol,Lung_NAT_MD,Transcriptome
RBKS,-0.01948817,Cytosol,Lung_NAT_MD,Transcriptome
RBM12B,0.020283751,Nucleus,Lung_NAT_MD,Transcriptome
RBM14,-0.1379131,Nucleus,Lung_NAT_MD,Transcriptome
RBM15,-0.06622208,Nucleus,Lung_NAT_MD,Transcriptome
RBM15B,-0.04971062,Nucleus,Lung_NAT_MD,Transcriptome
RBM19,-0.069054104,Nucleus,Lung_NAT_MD,Transcriptome
RBM25,0.022819523,Nucleus,Lung_NAT_MD,Transcriptome
RBM34,0.03113676,Nucleus,Lung_NAT_MD,Transcriptome
RBM42,-0.15566066,Nucleus,Lung_NAT_MD,Transcriptome
RBM47,-0.075753964,Nucleus,Lung_NAT_MD,Transcriptome
RBM5,0.020014057,Nucleus,Lung_NAT_MD,Transcriptome
RBM6,0.011055072,Nucleus,Lung_NAT_MD,Transcriptome
RBMS2,-0.022687098,Nucleus,Lung_NAT_MD,Transcriptome
RBMX,0.025722597,Nucleus,Lung_NAT_MD,Transcriptome
RBMXL1,0.036056563,Nucleus,Lung_NAT_MD,Transcriptome
RBPJ,0.0120880725,Nucleus,Lung_NAT_MD,Transcriptome
RBX1,-0.104686245,Cytosol,Lung_NAT_MD,Transcriptome
RCC1,-0.15265895,Nucleus,Lung_NAT_MD,Transcriptome
RCL1,0.033767886,Nucleus,Lung_NAT_MD,Transcriptome
RCN1,0.001185611,Nucleus,Lung_NAT_MD,Transcriptome
RCOR1,0.036551666,Nucleus,Lung_NAT_MD,Transcriptome
RCOR3,0.01848904,Nucleus,Lung_NAT_MD,Transcriptome
RDH10,-0.031037115,Secretory,Lung_NAT_MD,Transcriptome
RDH11,-0.013359311,Secretory,Lung_NAT_MD,Transcriptome
RDH13,0.07006675,Mitochondria,Lung_NAT_MD,Transcriptome
RDH14,-0.014896763,Secretory,Lung_NAT_MD,Transcriptome
RDX,-0.04614627,Cytosol,Lung_NAT_MD,Transcriptome
RECQL5,-0.1616702,Nucleus,Lung_NAT_MD,Transcriptome
REEP3,-0.030401923,Secretory,Lung_NAT_MD,Transcriptome
REEP4,-0.13167346,Secretory,Lung_NAT_MD,Transcriptome
REEP5,-0.016925717,Secretory,Lung_NAT_MD,Transcriptome
REL,-0.022570975,Cytosol,Lung_NAT_MD,Transcriptome
RELB,-0.012439508,Cytosol,Lung_NAT_MD,Transcriptome
RELL1,-0.02544891,Secretory,Lung_NAT_MD,Transcriptome
RER1,-0.12897217,Secretory,Lung_NAT_MD,Transcriptome
RETSAT,-0.1391345,Secretory,Lung_NAT_MD,Transcriptome
REXO2,-0.037058786,Cytosol,Lung_NAT_MD,Transcriptome
REXO4,-0.18156649,Nucleus,Lung_NAT_MD,Transcriptome
RFC1,0.02128668,Nucleus,Lung_NAT_MD,Transcriptome
RFFL,-0.0116201965,Secretory,Lung_NAT_MD,Transcriptome
RFX1,-0.020977223,Nucleus,Lung_NAT_MD,Transcriptome
RHBDD1,-0.14415605,Secretory,Lung_NAT_MD,Transcriptome
RHBDD3,-0.15070029,Secretory,Lung_NAT_MD,Transcriptome
RHBDF1,-0.024952317,Secretory,Lung_NAT_MD,Transcriptome
RHBDF2,-0.03222046,Secretory,Lung_NAT_MD,Transcriptome
RHEB,-0.03133679,Cytosol,Lung_NAT_MD,Transcriptome
RHOB,-0.031084923,Secretory,Lung_NAT_MD,Transcriptome
RHOG,-0.107143395,Secretory,Lung_NAT_MD,Transcriptome
RHOT1,-0.093466625,Mitochondria,Lung_NAT_MD,Transcriptome
RHOT2,0.06382592,Mitochondria,Lung_NAT_MD,Transcriptome
RICTOR,-0.047801603,Cytosol,Lung_NAT_MD,Transcriptome
RIF1,0.01972619,Nucleus,Lung_NAT_MD,Transcriptome
RIN3,-0.050072618,Cytosol,Lung_NAT_MD,Transcriptome
RMDN1,0.015865436,Nucleus,Lung_NAT_MD,Transcriptome
RMDN2,-0.11395948,Mitochondria,Lung_NAT_MD,Transcriptome
RMDN3,0.04901871,Mitochondria,Lung_NAT_MD,Transcriptome
RMND1,-0.04322328,Mitochondria,Lung_NAT_MD,Transcriptome
RNF123,-0.028099405,Cytosol,Lung_NAT_MD,Transcriptome
RNF126,-0.080262005,Cytosol,Lung_NAT_MD,Transcriptome
RNF13,-0.0020553118,Secretory,Lung_NAT_MD,Transcriptome
RNF139,-0.0382197,Secretory,Lung_NAT_MD,Transcriptome
RNF14,-0.04036046,Cytosol,Lung_NAT_MD,Transcriptome
RNF146,-0.024423376,Cytosol,Lung_NAT_MD,Transcriptome
RNF169,0.022083838,Nucleus,Lung_NAT_MD,Transcriptome
RNF170,-0.017334368,Secretory,Lung_NAT_MD,Transcriptome
RNF2,0.015404389,Nucleus,Lung_NAT_MD,Transcriptome
RNF20,0.011466413,Nucleus,Lung_NAT_MD,Transcriptome
RNF25,-0.13642745,Cytosol,Lung_NAT_MD,Transcriptome
RNF40,-0.06263152,Nucleus,Lung_NAT_MD,Transcriptome
RNF5,-0.16619377,Secretory,Lung_NAT_MD,Transcriptome
RNMT,0.017753595,Nucleus,Lung_NAT_MD,Transcriptome
RNPC3,0.019696437,Nucleus,Lung_NAT_MD,Transcriptome
RNPEP,-0.089574665,Cytosol,Lung_NAT_MD,Transcriptome
RNPS1,-0.08966216,Nucleus,Lung_NAT_MD,Transcriptome
ROCK1,-0.051630918,Cytosol,Lung_NAT_MD,Transcriptome
ROCK2,-0.050577603,Cytosol,Lung_NAT_MD,Transcriptome
RP2,-0.025667237,Secretory,Lung_NAT_MD,Transcriptome
RPE,-0.030617554,Cytosol,Lung_NAT_MD,Transcriptome
RPF1,0.0100098355,Nucleus,Lung_NAT_MD,Transcriptome
RPF2,0.016289249,Nucleus,Lung_NAT_MD,Transcriptome
RPGR,-0.049220584,Cytosol,Lung_NAT_MD,Transcriptome
RPL10,-0.19713831,Nucleus,Lung_NAT_MD,Transcriptome
RPL11,-0.18424687,Nucleus,Lung_NAT_MD,Transcriptome
RPL12,-0.19021617,Nucleus,Lung_NAT_MD,Transcriptome
RPL13A,-0.18979573,Nucleus,Lung_NAT_MD,Transcriptome
RPL14,-0.1869012,Nucleus,Lung_NAT_MD,Transcriptome
RPL15,-0.18215977,Nucleus,Lung_NAT_MD,Transcriptome
RPL18,-0.1903657,Nucleus,Lung_NAT_MD,Transcriptome
RPL18A,-0.1983164,Nucleus,Lung_NAT_MD,Transcriptome
RPL21,-0.18560854,Nucleus,Lung_NAT_MD,Transcriptome
RPL23A,-0.2027534,Nucleus,Lung_NAT_MD,Transcriptome
RPL27,-0.19977097,Nucleus,Lung_NAT_MD,Transcriptome
RPL28,-0.2031168,Nucleus,Lung_NAT_MD,Transcriptome
RPL3,-0.18550636,Nucleus,Lung_NAT_MD,Transcriptome
RPL30,-0.2047642,Nucleus,Lung_NAT_MD,Transcriptome
RPL34,-0.18608363,Nucleus,Lung_NAT_MD,Transcriptome
RPL35A,-0.1849508,Nucleus,Lung_NAT_MD,Transcriptome
RPL36,-0.18931405,Nucleus,Lung_NAT_MD,Transcriptome
RPL37A,-0.18654715,Nucleus,Lung_NAT_MD,Transcriptome
RPL4,-0.18553998,Nucleus,Lung_NAT_MD,Transcriptome
RPL6,-0.18338165,Nucleus,Lung_NAT_MD,Transcriptome
RPL7,-0.18336199,Nucleus,Lung_NAT_MD,Transcriptome
RPL7A,-0.18509112,Nucleus,Lung_NAT_MD,Transcriptome
RPL7L1,0.0014191765,Nucleus,Lung_NAT_MD,Transcriptome
RPL9,-0.18376806,Nucleus,Lung_NAT_MD,Transcriptome
RPLP0,-0.19915012,Nucleus,Lung_NAT_MD,Transcriptome
RPLP2,-0.19286701,Nucleus,Lung_NAT_MD,Transcriptome
RPN1,-0.11930951,Secretory,Lung_NAT_MD,Transcriptome
RPN2,-0.13044974,Secretory,Lung_NAT_MD,Transcriptome
RPRD2,0.020467343,Nucleus,Lung_NAT_MD,Transcriptome
RPS4X,-0.1830566,Nucleus,Lung_NAT_MD,Transcriptome
RPS6KA1,-0.078191586,Cytosol,Lung_NAT_MD,Transcriptome
RPS6KB1,-0.051994354,Cytosol,Lung_NAT_MD,Transcriptome
RPS7,-0.18293338,Nucleus,Lung_NAT_MD,Transcriptome
RPS8,-0.18279666,Nucleus,Lung_NAT_MD,Transcriptome
RRAS,-0.017833285,Secretory,Lung_NAT_MD,Transcriptome
RRAS2,-0.034836087,Secretory,Lung_NAT_MD,Transcriptome
RRBP1,-0.009580957,Secretory,Lung_NAT_MD,Transcriptome
RREB1,-0.069629274,Nucleus,Lung_NAT_MD,Transcriptome
RRM2,-0.08725265,Cytosol,Lung_NAT_MD,Transcriptome
RRM2B,-0.034399837,Cytosol,Lung_NAT_MD,Transcriptome
RRP12,0.018170219,Nucleus,Lung_NAT_MD,Transcriptome
RRP36,-0.028898632,Nucleus,Lung_NAT_MD,Transcriptome
RRP7A,-0.13281617,Nucleus,Lung_NAT_MD,Transcriptome
RRS1,-0.050286885,Nucleus,Lung_NAT_MD,Transcriptome
RSBN1,0.020144416,Nucleus,Lung_NAT_MD,Transcriptome
RSBN1L,0.022548852,Nucleus,Lung_NAT_MD,Transcriptome
RSF1,0.023662958,Nucleus,Lung_NAT_MD,Transcriptome
RSL1D1,0.013148609,Nucleus,Lung_NAT_MD,Transcriptome
RSPRY1,-0.029844249,Secretory,Lung_NAT_MD,Transcriptome
RTN3,-0.00894356,Secretory,Lung_NAT_MD,Transcriptome
RTN4,-0.0356396,Secretory,Lung_NAT_MD,Transcriptome
RUFY3,-0.051248938,Cytosol,Lung_NAT_MD,Transcriptome
RWDD1,-0.05096341,Cytosol,Lung_NAT_MD,Transcriptome
RWDD2B,-0.0042974157,Cytosol,Lung_NAT_MD,Transcriptome
RWDD4,-0.04862141,Cytosol,Lung_NAT_MD,Transcriptome
RYBP,0.03428486,Nucleus,Lung_NAT_MD,Transcriptome
S100A6,-0.040989194,Cytosol,Lung_NAT_MD,Transcriptome
S1PR2,-0.008136165,Secretory,Lung_NAT_MD,Transcriptome
SACM1L,-0.021285526,Secretory,Lung_NAT_MD,Transcriptome
SAFB,-0.034246027,Nucleus,Lung_NAT_MD,Transcriptome
SAFB2,-0.03229416,Nucleus,Lung_NAT_MD,Transcriptome
SAMM50,0.14034475,Mitochondria,Lung_NAT_MD,Transcriptome
SAP18,0.00724583,Nucleus,Lung_NAT_MD,Transcriptome
SAR1A,-0.047774225,Cytosol,Lung_NAT_MD,Transcriptome
SAR1B,-0.04856307,Cytosol,Lung_NAT_MD,Transcriptome
SART3,-0.023696156,Nucleus,Lung_NAT_MD,Transcriptome
SASH1,-0.045964014,Cytosol,Lung_NAT_MD,Transcriptome
SBDS,-0.050343618,Cytosol,Lung_NAT_MD,Transcriptome
SCAF1,-0.08373064,Nucleus,Lung_NAT_MD,Transcriptome
SCAF4,0.025720572,Nucleus,Lung_NAT_MD,Transcriptome
SCAF8,0.019865496,Nucleus,Lung_NAT_MD,Transcriptome
SCAMP1,-0.022009661,Secretory,Lung_NAT_MD,Transcriptome
SCAMP2,-0.06272913,Secretory,Lung_NAT_MD,Transcriptome
SCAMP3,-0.13843155,Secretory,Lung_NAT_MD,Transcriptome
SCAMP4,-0.061141063,Secretory,Lung_NAT_MD,Transcriptome
SCARB2,-0.017991504,Secretory,Lung_NAT_MD,Transcriptome
SCCPDH,0.050743558,Mitochondria,Lung_NAT_MD,Transcriptome
SCD,-0.022541916,Secretory,Lung_NAT_MD,Transcriptome
SCD5,-0.025196351,Secretory,Lung_NAT_MD,Transcriptome
SCFD1,-0.021571888,Secretory,Lung_NAT_MD,Transcriptome
SCFD2,-0.13414879,Secretory,Lung_NAT_MD,Transcriptome
SCLT1,-0.051791165,Cytosol,Lung_NAT_MD,Transcriptome
SCML2,0.0064018103,Nucleus,Lung_NAT_MD,Transcriptome
SCO1,-0.045518234,Mitochondria,Lung_NAT_MD,Transcriptome
SCO2,0.096085384,Mitochondria,Lung_NAT_MD,Transcriptome
SCRIB,0.04583485,Mitochondria,Lung_NAT_MD,Transcriptome
SCRN1,-0.005591493,Cytosol,Lung_NAT_MD,Transcriptome
SCRN3,-0.037794713,Cytosol,Lung_NAT_MD,Transcriptome
SDAD1,0.011254783,Nucleus,Lung_NAT_MD,Transcriptome
SDC1,-0.14208867,Secretory,Lung_NAT_MD,Transcriptome
SDC4,-0.022930134,Secretory,Lung_NAT_MD,Transcriptome
SDCBP,-0.03503732,Cytosol,Lung_NAT_MD,Transcriptome
SDF2,-0.109774806,Secretory,Lung_NAT_MD,Transcriptome
SDHA,0.03779972,Mitochondria,Lung_NAT_MD,Transcriptome
SDHB,0.07585394,Mitochondria,Lung_NAT_MD,Transcriptome
SEC11A,-0.006769543,Secretory,Lung_NAT_MD,Transcriptome
SEC22A,-0.024149574,Secretory,Lung_NAT_MD,Transcriptome
SEC23IP,-0.021399584,Cytosol,Lung_NAT_MD,Transcriptome
SEC61B,-0.0871574,Secretory,Lung_NAT_MD,Transcriptome
SEC62,-0.022012986,Secretory,Lung_NAT_MD,Transcriptome
SEC63,-0.02471557,Secretory,Lung_NAT_MD,Transcriptome
SEL1L,-0.012982562,Secretory,Lung_NAT_MD,Transcriptome
SEMA3C,-0.020460287,Secretory,Lung_NAT_MD,Transcriptome
SEMA4C,-0.047971454,Secretory,Lung_NAT_MD,Transcriptome
SEMA4D,-0.04446644,Secretory,Lung_NAT_MD,Transcriptome
SEMA7A,-0.005380887,Secretory,Lung_NAT_MD,Transcriptome
SENP3,-0.17954214,Nucleus,Lung_NAT_MD,Transcriptome
SENP5,0.03570199,Nucleus,Lung_NAT_MD,Transcriptome
SENP7,0.022701705,Nucleus,Lung_NAT_MD,Transcriptome
SEPSECS,-0.02482432,Cytosol,Lung_NAT_MD,Transcriptome
SERAC1,-0.1060076,Mitochondria,Lung_NAT_MD,Transcriptome
SERINC3,-0.023340922,Secretory,Lung_NAT_MD,Transcriptome
SERPINB1,-0.025732467,Cytosol,Lung_NAT_MD,Transcriptome
SESN2,-0.03359773,Cytosol,Lung_NAT_MD,Transcriptome
SET,0.014628759,Nucleus,Lung_NAT_MD,Transcriptome
SETD1B,-0.08857546,Nucleus,Lung_NAT_MD,Transcriptome
SETD7,-0.041065067,Cytosol,Lung_NAT_MD,Transcriptome
SF3A1,-0.025312316,Nucleus,Lung_NAT_MD,Transcriptome
SF3A2,-0.097832,Nucleus,Lung_NAT_MD,Transcriptome
SF3A3,-0.048298545,Nucleus,Lung_NAT_MD,Transcriptome
SF3B1,0.02340937,Nucleus,Lung_NAT_MD,Transcriptome
